Date,ABW,AFG,AGO,AIA,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,Z02,Z03,Z08,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HMD,HND,HRV,HTI,HUN,IDN,IMN,IND,Z01,Z04,Z05,Z07,Z09,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,Z06,PAN,PCN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,XAD,XCA,XCL,XKO,XPI,XSP,YEM,ZAF,ZMB,ZNC,ZWE
X193112,47.2,43.98,131.51,83,64.6,133.71,21.01,11.44,82.26,41.19,206.1,,,87.64,86.33,48.38,33.91,193.51,46.58,2.52,86.2,0.06,4.15,55.29,1.63,17.7,56.74,,55.05,264.14,70.2,124.82,146.29,111.62,287.99,8.38,,42.16,9.38,74.72,152,44.06,6.31,33.57,1.09,2.42,1.57,33.64,27.01,181.18,164.84,264.65,128.42,202.2,1.45,124.32,28.09,90.43,281,57.1,56.74,40.56,45.25,0.03,180.8,40.08,78.58,122.9,97.07,5.19,15.54,9.06,29.8,73.5,4.35,63.89,213.76,61.91,37.81,253.6,405.01,244.08,42.24,108.17,38.95,29.96,43.2,15.17,185.2,0,0.62,204.61,139.31,136.5,25.96,237.82,284.74,90.5,235.63,,187.14,46.87,51.18,21.52,309.98,102.71,22.95,3.76,1.05,0.61,29.79,1.17,,77.53,47.74,36.84,108.5,178.12,40.98,151.27,41.9,86.35,92.67,29.32,77.73,42.1,20.48,67.48,86.2,61.49,10.99,7.6,182.35,87.77,41.86,141.3,42.75,467.45,71.44,55.98,71.39,52.46,83,29.46,28.3,19.96,247.12,203.26,51.53,261.42,72.66,0.05,148.53,16.93,108.92,3.71,86.3,206.29,2.4,118.6,171.32,225.55,305.92,371.32,207.61,57.82,200.62,0.02,249.4,8.85,57.24,74,44.04,122.29,4.33,216.5,86.01,9.91,5.27,8.03,172.31,145,55.75,197.73,235.3,300.19,38.41,98.89,31.46,16.93,127.16,163.05,319.98,2.13,153.52,26.95,42.81,150.33,12.34,0.68,0.01,319.14,,21.81,34.17,270.12,53.4,37.28,27.18,3.09,132.98,30.84,9.07,230.06,172.59,35.34,59.4,50.66,107.12,83,258.06,80.78,89.49,0.04,15.91,48.11,80.23,349.98,44.34,178.85,100.43,211.62,129.94,109.54,249.32,66.58,148.05,74.21,33.89,,66.31,102.9,52.41,47,181.5,74.39,95.5,91.48,69.81,230,321.07,199.29,55.1,48.2,,72.53,,,2.91,78.01,285.94,44.27,134.36
X193201,15.5,83.69,94.77,86.1,42.69,43.72,32.7,9.62,79.85,25.94,456.8,,,62.27,30.79,42.51,27.46,109.27,44.38,10.39,84.7,0,3.06,25.48,0.97,37.98,32.39,,16.8,185.51,41.1,125.61,187.46,66.86,339.63,5.72,,68.91,10.21,105.92,209,63.37,8.18,12.15,11.05,2.76,2.09,17.07,14.15,116.1,199.87,230.71,119.6,334.33,0,54.42,36.75,41.61,249.6,55.9,83.25,28.43,47.73,0.97,108.98,50.3,78.61,35.22,202.16,24.54,4.73,4.33,30.43,57.04,4.99,59.39,302.25,69.71,48.24,244.12,317.53,169.72,79.1,69.96,74.96,9.89,47.7,3.28,114.7,0.28,0.23,62.71,54,55.6,16,93.91,359.79,86.11,252.6,,83.51,47.92,42.74,27.82,331.32,134.9,2.51,73.17,5.21,0.93,29.23,3.1,,118.98,48.86,49.97,107.25,97.54,32.48,108.78,77.6,47.86,38.51,25.15,29.91,74.08,2.73,113.42,84.7,14.55,13.05,4.35,145.27,25.62,79.54,89.32,68.31,14.62,87.29,16.83,73.92,31.08,86.1,24.56,85.1,26.13,378.86,103.01,27.93,184.06,26.66,0.01,64.69,1.31,50.43,2.8,81.6,174.7,0.08,98.2,105.02,306.93,145.61,191.87,315.91,19.41,44.09,0.03,14.9,5.81,37.76,269.98,46.23,164.55,3.98,336.8,55.71,14.5,34.27,78.72,69.33,132,78.18,96.46,816.49,321.71,25.04,163.17,8.05,89.22,121.72,91.88,384.76,0.69,244.72,33.02,32.97,72.76,13.27,0.48,0.26,173.03,,41.52,28.87,339.84,11.68,4.56,17.32,0.8,102.78,40.95,2.16,192.7,225.47,29.38,58.88,43.55,80.98,86.1,336.93,78.94,56.01,0.03,7.9,18,124.51,349.74,31.94,267.42,239.08,40.44,25.29,65.7,423.23,12,94.9,27.83,26.01,,94.91,105.22,66.96,24.3,105,21.23,107.1,104.93,13.19,324.99,311.63,459.63,73.28,40.45,,41.05,,,5.21,74.49,175.36,72.9,144.75
X193202,38.4,44.59,65.97,24.4,12.35,85.68,55.34,29.04,80.16,40.05,330.6,,,30.36,82.42,18.82,31.76,129.36,14.36,18.07,35,4.51,20.94,34.56,0,57.58,47,,29.95,42.56,69.1,107.24,171.62,36.58,160.46,17.29,,74.61,43.46,70.74,177,6.78,14.1,39.87,5.22,2.53,2.87,110.63,29.38,102.23,62.14,159.77,76.82,284.45,16.51,31.51,30.6,30.56,244.5,43.8,37.31,13.93,11.83,1.12,52.68,3.64,42.96,74.85,188.14,7.46,5.35,6.29,55.52,24.78,8.77,21.89,394,49.82,10.14,28.08,273.15,150.35,7.76,122.82,5.39,79.98,138.6,18.22,61.92,0,0.01,85.17,59.53,53.5,53.25,29.48,245.55,74.58,62.69,,31.1,35.14,45.28,13.95,309.68,4.7,12.95,23.06,6.97,6.23,33.83,7.55,,7.55,27.22,38.33,56.89,110.34,36.12,45.39,5.7,74.58,63.02,17.36,54.18,16.5,16.51,100.01,35,40.27,7.06,7.81,119.37,102.3,28.26,48.55,5.32,86.63,144.06,31.62,16.71,24.98,24.4,83.66,21.2,45.55,288.92,75.02,16.92,136.13,43.9,1.12,110.92,8.32,75.16,2.93,56.1,183.16,0.17,48.5,57.73,322.99,240.11,177.46,284.42,31.38,213.13,0.2,79,17.15,17.78,430.52,11.02,52.76,16.73,258.1,181.83,25.5,14.52,28.96,32.54,149,84.45,70.25,305.66,264.06,19.82,16.87,27.85,58.72,137.02,128.93,300.86,0.76,222.13,36.7,25.88,95.07,6.49,0.13,0.02,185.47,,41.47,34.29,336.6,23.34,4.27,16.19,0.63,73.05,34.32,11.46,145.84,94.17,15.49,30.88,8.12,112.18,24.4,23.48,66.07,44.25,0.34,36.81,13.31,59.78,271.85,11.76,186.56,138.74,84.59,77.51,73.36,328.49,146.84,119.55,48.76,33.1,,65.69,71.92,20.71,34.6,58.3,45.68,13.1,12.06,44.32,282.24,302.12,345.53,35.57,21.55,,47.63,,,11.7,124.9,276.4,35.84,130.29
X193203,3.9,86,90.16,37.6,15.99,151.13,161.35,24.93,103.09,38.02,326,,,38.83,88.42,44.84,42.73,205.72,42.58,92.98,34.2,15.14,23.3,44.06,28.26,54.38,123.28,,18.48,40.27,172,125.94,152.83,44.38,281.45,30.43,,102.56,122.8,90.77,243,77.57,28.42,40.3,7.05,2.66,3.83,135,113.04,162.01,74.76,253.4,59.45,257.57,0.03,44.35,70.78,14.35,304,31.7,34.8,19.24,30.51,55.01,85.31,24.65,54.61,33.51,263.32,0.27,14.55,3.87,78.95,24.73,78.64,20.33,288.18,51.2,63.55,83.55,246.65,252.95,52.61,60.95,47.74,114.21,134.7,36.57,104.22,0,0.12,236.34,96.93,44.2,74.21,29.42,467.72,72.35,211.73,,28.13,118.97,60.98,41.87,351.15,72.38,11.52,49.51,12.7,14.97,44.37,14.76,,60.43,46.75,36.83,43.22,12.64,83.54,37.1,51.7,9.92,79.59,22.51,158.19,28.06,30.91,202.96,34.2,21.81,13.24,12.96,51.2,153.38,18.69,62.39,58.06,75.06,107.52,17.45,54.58,18.05,37.6,90.1,90,35.8,232.19,88.61,11.92,168.35,75.69,3.85,41.42,6.12,185.01,4.63,70.8,169.79,0.01,67.7,70.45,267.09,162.48,263.17,176.6,72.52,144.88,2.26,22.2,75.25,14.47,442.82,34.66,48.2,12.67,259,82.27,19.52,34.74,56.2,33.29,117,97.35,93.1,198.02,237.13,15.37,58.1,22.92,107.21,172.42,12.5,218.43,31,214.89,47.02,30.53,170.72,23.71,0.21,0.01,240.35,,122.42,34.56,362.73,80.39,12.76,115.65,30.83,119.78,87.49,47.93,210.07,297.82,35.18,97.77,21.88,124.51,37.6,278.65,41.71,38.01,10.24,126.02,23.09,63.64,249.04,40.2,193.82,236.85,14.06,52.25,65.27,255.06,222.21,216.97,193.37,31.45,,78.66,78.33,38.6,98.7,93.1,10.99,41.9,37.2,44.45,372.56,306.66,344.93,30.69,41.62,,92.43,,,30.38,82.3,183.75,32.34,197.69
X193204,21.8,39.84,84.57,84.6,48.33,118.91,103.95,9.4,74.18,46.51,358.4,,,49.52,103.75,48.19,36.66,129.1,83.74,83.2,67.2,25.68,157.81,44.16,0,58.6,127.73,,38.5,104.47,125.2,72.18,79.25,42.46,302.58,217.66,,60.5,84.78,71.01,254,78.34,86.2,69.95,17.38,4.78,3.13,126.39,111.54,147.04,177.07,206.06,111.01,259.21,4.76,106.9,90.53,36.89,286.7,48,14.34,26.37,59.56,6.51,63.52,52.37,109.99,26.54,229.33,0.04,6.21,1.96,52.24,42.73,73.33,54.86,219.75,51.41,74.99,175,286.34,244.15,77.29,95.39,62.82,106.77,82.8,101.83,102.86,0.9,2.19,207.74,35.34,46.6,68.83,48.97,593.88,15.52,423.04,,72.83,95.82,140.28,42.73,285.53,103.88,27.98,28.85,6.75,5.65,140.01,7.83,,81.19,37.4,33.07,54.67,12.2,80.49,297.34,75.4,8.83,155.27,33.26,172.57,47.71,48.53,326.69,67.2,69.38,9.25,121.9,36.89,151.59,3.78,60.49,67.87,164.45,8.14,33.64,103.19,32.25,84.6,48.91,69,28.49,154.49,133.31,11.25,224.64,67.65,9.17,5.13,39.54,168.84,11.04,38.4,59.3,0.2,81.6,70.4,235.01,83.29,254.06,123.51,8.89,146.57,0.35,120.9,75.42,27.67,103.17,76.5,69.55,20.43,165.8,100.99,14.36,9.37,26.67,102.66,139,55.7,47.46,199.44,231.2,36.58,165.59,34.04,65.51,223.81,11.69,337.82,0.4,166.95,40.41,49.75,109.68,19.66,1.63,0.82,226.25,,23.58,22.55,256.08,210.29,55.02,101.81,42.14,130.61,81.98,43.69,242.13,544.76,38.96,121.11,50.63,61.37,84.6,74.77,28.86,46.35,11.87,92.07,97.18,83.26,170.88,22.4,45.59,61.28,62.96,14.55,46.15,303.18,142.65,215.17,135.53,64.53,,72.44,54.1,42.38,82,73.7,81.52,113.7,101.04,76.19,241.56,314.29,406.43,13.95,27.28,,90.04,,,30.93,26.89,72.67,15.04,57.22
X193205,19.7,31.06,22.06,147,53.7,51.4,154.59,2.6,42.3,71.2,109.4,,,95.61,57.08,119.01,40.45,126.52,56.96,203.48,101.5,113.38,362.85,67.14,6.79,193.06,84.45,,89.21,144.45,137.4,31.98,93.61,81.03,340.3,449.37,,3.81,152.45,61.32,192,174.26,60.38,127.79,15.4,7.12,5.4,247.39,170.46,111.43,102.57,34.82,201.97,195.13,0.96,309.51,218.39,21.36,218.6,132.2,15.55,96.25,81.14,30.74,161.78,58.58,269.95,11.41,147.6,0.35,38.2,0.24,52.59,79.5,122.11,64.9,94.5,53.48,85.11,51.18,424,197.05,112.29,98.25,81.59,198.79,34.8,203.12,215.57,39.95,84.29,275.48,28.91,72.1,42.33,172.38,528.69,94.38,359.07,,175.55,106.21,222.25,86.98,221.22,92.7,67.02,35.28,12.8,10.68,380.87,13.92,,103.24,16.53,12.86,13.81,0.5,86.59,169,91,0.27,109.32,35.93,198.49,57.41,118.43,188.52,101.5,85.14,3.04,141.74,11.12,311.08,1.48,133.97,150.08,375.58,26.45,93.12,66.04,75.78,147,12.66,79,79.15,122.17,211.46,38.34,243.71,51.3,73.38,0.81,141.77,86.21,25.32,71.4,46.27,6.18,149.7,160.87,156.37,39.38,221.28,131.92,7.01,76.85,28.26,178.2,166.36,171.1,36.45,64.86,59.98,42.95,157,113.38,6.68,12.98,33.3,267.98,117,28.96,252.85,423.08,158.65,78.17,387.94,78.18,58.52,147.51,0.04,11.53,18.62,103.64,93.92,53.5,142.06,11.76,11.19,16.98,263.5,,137.53,19.38,208.15,307.63,200.67,93.8,59.39,97.43,76.31,141.73,221.84,381.69,97.69,162.36,59.38,63.7,147,119.46,18.13,57.07,30.75,204.19,169.13,72.53,172.35,14.83,88.86,36.52,123.13,4.87,31.39,133.63,112.2,164.42,187.21,76.54,,51.29,71.19,36.84,41.8,160.5,136.87,243.7,222.63,132.72,194.04,250.59,107.51,14.57,15.78,,71.97,,,83.92,46.88,17.91,17.63,12.44
X193206,29,7.1,0.65,100,45.84,35.03,183.13,0.12,54.51,36.2,44.2,,,76.41,70.48,64.45,20.52,12.35,39.89,188.59,92.6,85.8,488.26,83.12,0,257.51,77.1,,97.83,243.72,84.8,18.5,70.94,140.41,264.7,706.66,,0.11,127.55,64.2,201,112.96,233.91,161.7,75.37,19.75,14.1,179.44,206.41,42.35,15.75,49.79,163.84,152.76,0.38,343.76,190.24,22.69,138.4,183.6,0.24,48.49,55.35,0.96,216,20.1,150.25,4.56,51.43,0.03,15.2,0.05,51.39,43.93,103.49,57.16,38.49,47.69,71.67,78.77,378.87,40.44,28.95,67.4,39.24,181.84,20.7,347.19,230.38,150.71,237.02,181.68,13.79,145.1,43.86,414.12,341.29,129.5,354.7,,239.96,68.69,160.36,37.99,175.62,47.65,125.95,80.7,32.46,19.28,475.28,33.1,,37.7,15.18,0.63,41.88,0,69.08,166.87,45,0,188.93,17.22,52.85,38.33,150.73,132.49,92.6,112.59,0,211.89,0.02,326.91,0.07,212.02,81.01,43.52,5.17,53.4,49.68,41.37,100,7.88,77.6,121.32,71.66,184.44,119.17,257.69,46.49,100.63,0.08,499.58,68.06,84.19,109,11.24,23.36,155.8,227.87,130.95,10.97,194.18,24.5,0.05,204.36,55.11,134.3,224.43,278.77,136.42,28.75,49.16,248.45,131.2,102.61,3.14,23.84,81.33,251.72,168,15.96,293.97,188.83,186.11,56.05,252.2,74.06,38.1,82.55,0,44.46,0,81.02,104.14,70.01,19.48,1.07,43.48,85.28,185.28,,77.19,23.38,168.38,519.48,358.72,74.53,43.04,73.14,70.93,117.85,45.68,265.31,44.97,108.44,43.23,27.78,100,47.24,1.03,51.93,74.79,191,145.23,17.34,201.94,2.28,247.9,70.14,144.03,1.43,22.57,73.49,313.9,24.54,51.53,100.43,,149.62,83.79,9.46,39.9,278,120.23,122.2,115.37,216.4,166.89,165.88,49.42,0.19,19.08,,63.09,,,24.57,20.69,0.45,0.81,0.08
X193207,29.8,15.9,0.38,94.6,35.16,24.45,222.3,0.36,84.98,28.81,70.3,,,79.5,70.54,133.64,24.77,2.07,99.07,51.3,99.7,140.49,471.85,43.01,0,49.33,120.26,,61.53,311.36,126.8,22.16,58.67,148.47,373.59,686.56,,0.06,148.29,103.87,191,185.57,184.84,167.7,19.79,13.88,27.23,73.91,151.31,38.55,7.01,101.01,159.29,166.03,1.16,354.21,89.7,36.77,107.7,176.2,0,100.06,103.65,37.13,117.6,92.94,171.78,1.66,63.08,0.05,119.12,0.58,46.65,41.64,206.65,49.83,175.8,44.55,94.94,157.33,384.73,5.62,96.56,92.84,55.43,50.73,0.8,419.32,233.75,231.66,412.19,83.74,2.35,190,31.03,274.9,207.53,227.71,196.42,,254.66,90.7,117.84,71.77,65.25,125.43,336.39,180.83,67.96,37.23,339.94,66.61,,120.64,21.93,0.11,73.58,0,95.78,48.91,72.3,0.01,209.89,34.53,71.72,25.09,216.01,132.62,99.7,125.45,0,371.62,0,399.21,0.05,219.1,187.81,19.5,3.32,81.51,110.36,63.21,94.6,0.42,105.5,53.83,42.8,162.63,177.66,284.08,30.74,231.49,0,563.77,96.14,121.92,200.8,11.25,77.09,176.1,231.25,135.69,4.41,149.72,28,0.21,63.11,145.09,146.9,133.66,229.11,109.52,96.32,114.24,276.47,108,100.03,4.42,147.41,174.79,248.84,157,13.65,423.38,311.75,186,84.73,250.95,213.95,17.46,97.28,0,14.3,0,78.54,63.94,72.9,10.43,2.02,93.88,155.34,219.5,,113.48,28.37,222.99,458.99,343.86,146.95,19.7,104.35,78.91,192.25,34.24,173.46,106.55,111.69,76.05,0.82,94.6,56.99,0.01,34.2,137.72,49.67,251.06,4.42,166.72,7.48,13.97,162.88,188.73,0.35,7.48,85.15,238.4,12.9,73.79,63.23,,178.52,73.31,3.75,40.4,295.8,158.85,120.8,114.01,226.89,162.22,181.84,75.36,0,30.27,,65.11,,,55.16,15.82,0.24,0,0.18
X193208,14.2,10.12,2.19,110.6,65.69,17.29,102.64,0.65,57.01,18.07,179,,,106.25,77.69,71.46,28.66,3.13,49.38,78.47,117.6,221.92,264.6,24.41,0,158.14,38.02,,88.59,287.93,123,21.03,65.56,122.75,223.95,330.91,,0.23,241.73,77.53,125,91.84,173,167.46,14.7,17.57,35.71,72.56,240.46,58.01,17.89,39.93,140.36,117.36,98.42,342.99,184.85,27.88,103.1,170.8,0.34,69.64,60.97,57.64,156.98,40.48,184.15,3.08,74.22,0.06,267.7,0.62,23.22,95.45,240.37,85.54,131.57,41.76,53.67,79.03,306.61,15.3,47.76,68.48,23.78,54.69,0,642.25,176.4,585.83,781.49,132.8,9.14,174.2,77.56,395.62,137.31,250.53,176.93,,287.75,35.72,155.87,48.24,76,74.8,246.45,94.1,72.9,55.47,284.47,77.89,,59.35,8.46,0.11,89.02,0,22.8,101.36,26.6,0.01,189.72,19.5,92.88,21.46,153.68,48.85,117.6,279.93,0,259.04,0.01,451.32,0.06,136.05,98.14,312.47,0.25,121.2,43.28,99.9,110.6,1.85,38.8,44.41,48.76,184.06,166.57,268.4,21.06,287.94,0.07,436.4,32.16,96.01,217.9,10.89,127.46,151.1,163.76,127.39,5.6,238.56,27.7,0.03,68.41,224.84,152.8,178.93,208.86,138.94,44.22,74.67,323.07,88.4,94.55,6.14,68.65,83.7,260.27,127,13.16,244,260.35,148.98,80.39,259.49,263.8,10.15,67.28,0,28.37,0,72.89,51.17,54.26,12.15,2.94,155.7,352.16,213.69,,36.38,35.14,204.94,736.35,566.04,21.63,44.37,94.99,35.83,162.65,78.56,154.15,67.33,44.15,50.53,1.19,110.6,42.97,0.03,50.37,255.14,71.71,169.81,4.28,181.6,0.35,8.18,120.73,242.33,0.38,10.14,112.03,405.74,11.51,89.44,55.17,,99.41,83.39,3.36,15.5,187.7,128.2,154.1,145.78,231.42,153.63,142.3,188.02,0.29,27.62,,31.5,,,54,10.37,0.57,0.3,4.3
X193209,20.2,2.41,15.68,168.8,59.79,55.85,132.59,0.17,35.39,87.43,161.5,,,143.6,75.08,39.33,41.22,105.98,115.83,102.55,151.7,189.96,267.12,29.43,0,103.8,27.59,,58.66,194.66,63.9,43.48,64.61,181.35,358.73,325.4,,1.64,251.72,65.7,105,79.32,50.23,110.54,0.57,4.08,12.98,164.94,336.16,127.19,43.01,72.51,180.06,64.07,18.84,231,168.16,21.84,147.7,208.1,0.45,34.96,83.79,8.34,264.09,91.2,221.3,35.77,58.12,0.02,42.99,3.16,75.82,90.1,175.12,81.04,52.78,36.09,94.75,140.85,437.69,107.07,81.3,118.99,99.33,103.79,47.4,431.56,283.87,289.43,393.24,297.03,12.92,179.2,43.2,216.66,66.77,260.59,45.13,,220.42,44.87,184.95,15.89,114.34,122.45,197.44,32.17,54.2,43.7,211.57,63.48,,91.71,12,0.78,88.87,0,53.46,212.45,118.9,0,256.17,18.95,95.96,8.16,236.6,34.05,151.7,72.63,0,300.33,0.11,508.95,3.87,229.59,57.11,125,39.15,78.25,134.67,88.24,168.8,19.5,109.1,17.82,46.3,213.37,187.97,286.82,47.22,177.6,28.57,277.86,35.03,43.21,267.4,6.56,48.85,215.9,262.58,86.53,2.4,185.51,30.1,0.21,181.16,109.89,184.4,211.07,229.51,37.72,111.17,184.63,367.51,161.6,65.54,0.58,16.55,14.83,239.7,120,31.96,348.58,512.99,193.31,44.85,367.79,57.59,99.75,166.56,0,133.19,0,51.36,25.67,50.8,157.33,0.85,69.83,157.29,167.55,,87.73,33.32,198.2,480.65,234.44,47.04,17.01,97.65,27.84,163.78,159.86,51.98,19.71,98.37,77.85,25.33,168.8,62.28,1.46,82.26,168.4,125.87,287.92,0.27,159.84,2.6,6.79,92.94,162.11,37.13,9.27,233.04,132.8,56.88,140.15,27.84,,37.58,68.16,1.06,63.9,283.8,97.09,231.6,225.34,265.26,163.39,173.95,154,0.41,29.36,,49.57,,,28.15,47.82,1.11,1.09,2.62
X193210,115.8,8.87,61.93,104.4,61.53,100.13,43.27,0.76,78.78,3.35,163.3,,,134.71,68.11,105.23,25.8,99.42,200.44,105.88,114.8,65.11,100.81,28.91,0,132.12,190.07,,101.9,391.32,87.8,82.19,96.83,187.09,393.92,72.98,,12.78,207.04,93.4,99,120.34,42.06,37.58,4.03,0.85,1.27,161.65,241.66,129.3,115.3,46.11,247.98,93.52,12.29,264.3,179.58,150.92,226,233.9,6.68,49.22,101.59,1.94,254.5,139.14,175.55,36.63,43.89,0.86,3.86,2.87,46.67,96.71,41.2,73.89,123.78,36.91,104.04,132.65,346.11,328.26,144.85,26.88,170.13,167.59,38.6,237.29,271.66,50.65,127.31,454.96,24.07,203.2,81.63,320.27,46.94,275.03,63.8,,256.12,196.42,197.35,83.23,176.4,172.04,87.72,10.13,2.68,2.13,101.46,2.44,,107.99,13.71,6.91,57.63,15.05,96.93,295.79,178.3,5.83,80.95,22.51,50.86,32.54,287.42,21.99,114.8,36.06,0.76,176.64,6.57,362.28,26.15,258.81,125.53,472.94,33.25,112.12,184.45,106.2,104.4,23.76,49.1,55.46,36.91,234.84,152.42,302,51.89,32.35,106.89,251.06,231.61,9.04,256.5,13.25,4.73,168,270.55,81.35,5.74,298.69,48.3,23.61,166.08,21.44,203.2,162.48,231.73,72.86,187.31,132.47,34.44,24.2,120.77,1.09,4.35,10.17,320.77,150,43.43,283.05,222.86,130.68,66.68,198.51,60.51,88.5,223.53,13,12.94,0,57.2,58.86,58.53,102.42,3.42,17.64,18.22,179.8,,25.48,28.01,208.03,342.84,227.95,107.81,21.17,109.28,122.81,89.42,341.01,24.46,76.07,237.33,90.65,45.84,104.4,310.68,7.68,99.84,35.63,109.1,255.57,36.68,196.28,9.94,13.7,10.14,196.88,64.7,15.78,222.32,89.09,31.81,80.34,60.17,,73.96,92.91,23.65,115.1,310.6,152.36,151.9,141.1,233.18,146.33,291.95,165.15,5.49,46.22,,100.39,,,15.9,44.19,3.9,7.7,7.75
X193211,124.4,10.27,161.55,138.5,70.9,149.74,134.91,3.23,80.76,53.57,480.9,,,155.8,49.08,73.6,68.03,151.95,41.9,39.4,138.4,0.86,83.56,29.22,0.1,81.69,86.28,,27.12,58.9,376.3,133.76,149.98,326.65,592.42,49.14,,31.23,77.51,107.06,133,41.61,13.23,18.82,0.23,2.9,2.53,89.76,85.53,167.3,249.72,91.16,214.59,101.05,0,320.9,93.84,155.14,255.2,117.5,63.57,40.5,42.24,6.82,516.48,36.5,132.21,59.37,67.1,12.41,2.21,4.66,84.41,53.04,14.69,55.68,183.2,41.58,45.7,179.37,293.09,350.19,54.9,100.11,63.45,71.71,107.4,109.2,446.64,1.88,19.26,282.6,88.12,215.8,37.7,9.92,84.02,148.33,17.69,,61.22,102.65,105.02,21.37,231.18,94.34,53.9,0.58,1.95,2.18,70.84,2.76,,59.16,30.38,33.27,146.34,32.65,98.08,254.31,69.1,13.41,146.78,32.88,77.42,67.09,80.13,40.63,138.4,30.77,7.82,73.22,54.6,171.08,58.98,476.6,63.27,333.19,80.88,30.81,56.69,31.46,138.5,53.76,80.4,17.39,91.59,193.68,15.15,287.1,58.76,3.6,109.61,62.74,160.67,7.12,134.8,49.1,0.12,238.1,540.6,100.22,61.64,353.23,73.6,18.93,21,0.06,38.6,49.5,117.59,172.32,38.82,127.32,41.52,126.7,41.72,5.11,0.87,0.84,334.67,117,35.85,280.66,591.96,303.76,22.7,199.92,28.63,96.71,141.25,27.29,371.15,0.14,90.54,20.35,38.37,120.53,12.67,0.84,0.95,196.47,,26.88,32.25,210.35,237.38,11.02,117.5,17.75,103.15,33.17,23.44,312.33,13.62,30.8,113.54,50.97,101.23,138.5,138.32,38.77,123.53,0.49,50.59,87,53.75,235.63,10.59,116.96,107.61,183.85,45.64,91.7,259.41,26.28,71.02,90.28,38.17,,68.03,79.49,45.45,86.9,504.2,117.82,186.4,176.99,144.2,206.48,296.96,492.01,56.66,67.06,,64.8,,,11.79,71.82,63.78,60.39,72.13
