"run","temp","L1temp","L2temp","L3temp","L4temp","L5temp","temp2","L1temp2","L2temp2","L3temp2","L4temp2","L5temp2","tlin","tsq"
195,0.00976510151718193,0.00131856066796183,-0.00544463219595578,-0.000380701541593694,-0.00127517584110524,-0.00409892505314182,-0.00052993784442425,5.36174461288156e-05,0.000119973130445908,-6.63626389437933e-05,0.000167579312179192,0.000127432188302327,-0.000115772446652776,-0.0001276984063118
196,0.010121145779215,-0.00573041642169751,-0.00487989350562904,-0.000819003536395682,-0.00504967747356109,0.00376859602980815,-0.000526951528441768,0.000238379447555569,0.000181529423960344,-9.02459653317747e-05,0.000240621312233246,-0.000161275178951582,-0.00258924912826021,-0.000117942488975965
197,0.00777991874699756,-0.00772752600541483,-0.0138740194624291,-0.00314525205100748,-0.00246261122087813,0.00217290978418371,-0.000499014646041291,0.000312969544852382,0.000249568015679245,-1.47217869261497e-05,0.000134455090575311,-5.7678470093498e-05,-0.0172565802085483,0.000125577748045999
198,0.0039915258072431,-0.00609772039052747,-0.0059711556691721,-0.000773130523527881,-0.00264693251787641,-0.00210025414188142,-0.000297247695420236,0.00018720800445776,0.000160288043630322,-0.000183359902550296,0.000102490205737688,-9.17203042996012e-05,-0.0135976674357422,-0.000122341648444362
199,0.00771620261351074,-0.00439430488954005,-0.00618149685059299,-0.00226181031575822,-0.00492417835920383,-0.00109525351199678,-0.000428138545751506,0.000148029245194366,0.000106702200225263,-1.77947390447026e-05,0.000292806564975373,7.73848355945948e-05,-0.0111408413135811,0.000178989561193388
200,0.00762045981977607,-0.00825786781738005,-0.000447646229555981,0.00268091768957338,-0.00295132072724152,0.00165723154131804,-0.000395882425551032,0.000341979621249405,-4.31289976353645e-05,-0.000179032179603322,9.59089618400032e-05,-2.44636938780973e-05,0.000301774276489949,-0.000204618713578408
201,0.011264075727678,-0.00672709610366305,-0.00979259373145594,-0.00344023256763979,-0.00416081680915886,0.00589269386086865,-0.000687597656170924,0.00034924653192803,0.000227921206995703,-3.03603599441414e-05,0.000159814580229514,-9.96155972199612e-05,-0.00696396962337096,-8.05912941817798e-05
202,0.00796329829184124,-0.0118514731761562,-0.00110273598717968,-0.00266686623507111,-0.00221746074292685,0.00750796214073346,-0.000473629332086153,0.000375703034041873,-1.43313636557255e-05,-8.73812076229901e-05,-6.31191738252143e-06,-0.000252576706075744,-0.00236727570875916,-0.000458527492781261
203,0.00139756445996581,-0.00782977406089893,-0.0136077459595545,-0.00022088520202204,-0.00401704668290488,0.00128971785792881,-0.000290647010958085,0.000328503970769629,0.000332479921647609,-9.49829620648843e-05,0.000192406182613297,-7.37641181739103e-05,-0.0229881695874857,0.000393995983833655
204,0.00302950186426417,-0.010652973438437,-0.00955219654108247,-0.00290095318740797,-0.00371630822724179,0.00743474932315707,-0.000230867177271242,0.000382333601802922,0.000168231025584316,-6.68380713422912e-05,0.000119914181954782,-0.000250769971379729,-0.016358180206748,0.000122003589348757
205,0.012213109504925,-0.00519752926050298,-0.00428198172816185,-0.00500465698026291,0.000384026904363765,-0.0043160681875432,-0.00058410293250444,0.000231824910627268,7.66918463048986e-05,9.77695309613221e-05,4.77453734300088e-06,0.000141148404646128,-0.00620309974718217,-3.18937026218222e-05
206,0.0101653225323843,-0.00782321889787129,-0.00705908545978961,-0.000938789987054253,0.000599605002818696,0.00204047533289834,-0.000457991809363402,0.000381796793341926,0.000206431431895789,-6.0976822454705e-05,5.85437593851191e-05,1.08871048661232e-05,-0.00301569147661377,0.00013869045767085
207,0.00488823010927223,-0.00775840726807198,-0.00802350284411726,-0.003397782837791,0.00142499085494836,0.00330112734446905,-0.000235497198806143,0.000338867861511612,0.000172176112421049,3.48276937232574e-05,-3.05129816357776e-05,-0.000137669646160299,-0.0095653446412906,0.0001421918410537
208,0.0130869187969501,0.00301267909191914,-0.00572061603694383,0.000702152998372999,0.000742388939240271,-0.00407318810308146,-0.000600261123423259,-6.31046696832689e-06,0.000138880987559694,-9.18346482631953e-05,8.57560028972838e-05,2.16632520172818e-06,0.00775033568645722,-0.000471602922996075
209,0.00647850459507551,-0.00857821386622845,-0.0073443312983081,-0.0033314553826311,-0.00187240367517529,0.00270506829287676,-0.000506626500359851,0.00032882220339275,0.000108350043366253,-7.30666230181293e-05,-1.61751117768052e-05,2.11968888425913e-05,-0.0119428313343907,-0.000137499099553191
210,0.0100663762944152,-0.00231021961916936,-0.00859257786843636,-0.00105218320155066,0.00103450736193909,-0.00248188085425586,-0.000395386194525632,0.000139122403591073,0.000160478403524489,-3.57335647964197e-05,6.94100501066441e-05,0.000129964310104859,-0.00333597788705792,6.78554080050131e-05
211,0.00795957715435003,-0.00608209369953941,-0.00569539462582761,-0.00314717445429354,-0.00287882254550055,0.00321894988645639,-0.000421555270502067,0.000329158164760816,0.000148434145046425,-5.71546905542504e-05,0.000177387714589753,-0.000149436917447053,-0.00662495828435471,2.68331458936244e-05
212,0.010586059833618,-0.00275424490506522,-0.00494089361564602,-0.00208228926554916,-0.000394066423838236,0.000282840731061813,-0.000460054782489302,0.000205653209532849,8.27079536893144e-05,-3.861364539562e-06,9.89687953659791e-05,1.7864363057852e-05,0.000697406354581204,-5.87218253828694e-05
213,0.00400893014747795,-0.002237976290641,-0.00874345067636467,-0.00379541808666642,-0.000691975183057666,0.00262297989078536,-0.000346980769865622,4.69028047781193e-05,0.000118238355011027,-4.6624735400571e-06,4.75718440638375e-05,-4.35736373578179e-05,-0.00883691019846645,-0.000182503876910513
214,0.0122363277689548,-0.00555050682793012,-0.00626671557016853,-0.00335784537295567,-0.0045698819826981,-0.00254199182029355,-0.000501375689727642,0.000330966232424418,0.000162904869120549,-1.32528792667978e-06,0.000205673441602999,8.85810605063541e-05,-0.0100506138050911,0.000285424625999998
215,0.00770581850468345,-0.00309834042755458,-0.00925652790454395,-0.0012938937294932,0.00186961631005773,-0.000717374092160484,-0.000430614340080178,0.000220754531089899,0.000159452317665191,-0.000121696757941291,-4.1340349588801e-05,3.29931415798558e-05,-0.00479070133901104,-0.000180451457275324
216,0.0132413373807141,-0.0112843121003392,-0.00834962228901754,-0.00105878901922747,-0.00186356539381973,0.00643434991423711,-0.000722611418208391,0.000433135565020261,0.000187964492670535,-8.92502529106458e-05,0.000105281443642082,-0.000153096775494219,-0.00288060150745266,-0.000238576945280378
217,0.00874141301134849,-0.00371166895228085,-0.00828209667589012,-0.00190054360617274,-0.000127955160238238,0.00167290948271253,-0.000441816580122991,0.000227098146802214,0.000216842103986722,-0.000171804540540565,0.000132536965757524,-4.60740220361083e-05,-0.00360794190052093,-8.32179261532044e-05
218,0.0123271692781933,-0.00315561337902534,-0.00266581176700707,-0.000387452892494749,0.000407198385612171,4.91879630518935e-05,-0.000542793594847313,0.000238873988891558,6.36392934147602e-05,-1.91288376651917e-05,-3.84110997940982e-05,-5.52054289246195e-05,0.00657467758833022,-0.000353025678924904
219,0.00649450529427748,0.000951519339012454,-0.0110132886600311,0.000209787290292232,-0.000485249896544724,-0.00479601254561027,-0.000417650088582357,9.62110739407596e-05,0.000165465025940641,-7.86406750756548e-05,3.25986484702117e-05,9.09498550887298e-05,-0.00863873917860388,-0.00011106616021767
220,0.00136232710232929,-0.00705226897041416,-0.0103943592433485,0.000370676904446466,-0.00320714554378321,-0.00297323156596329,-0.000182786724384675,0.000258578857791798,0.000233673315552531,-0.000104522735703479,0.000132416502340824,2.32068271639331e-06,-0.0218940013167334,0.000339679898313392
221,0.00992677751090256,-0.00115531596952224,-0.00688977979770428,-0.00063582931854206,-0.000187978759830679,0.00046007077697392,-0.000562756058248408,8.80796888280858e-05,0.000161404023168453,-9.7772942761823e-05,5.95378140772374e-05,-8.78324555665714e-05,0.00151794444227722,-0.000439339930503026
222,0.00889304294374144,-0.000546898747148208,-0.0042229095651348,0.00083964988395089,-0.00157723306434082,-0.00373248109183212,-0.000416567435630534,0.000103339966010246,2.20788317482518e-05,-0.000137569983571531,0.0001099146497619,2.95735179955878e-05,-0.000346829640763612,-0.00028923045368608
223,0.0127900670494886,-0.00516196757234172,-0.00906536834578776,-0.000613651389686807,-0.00555067736658112,-0.00112563427847233,-0.000549240844458271,0.000232998907503607,0.000220434878976434,-9.72181268093686e-05,0.000198744994156721,-8.40350488735562e-06,-0.00872723190338115,-2.68369551823322e-06
224,0.0076236279942261,0.000623185469092961,-0.00630495018199797,0.00405635399205577,-0.00056267139594839,-0.00698081478650775,-0.000406941765900733,9.36597944493875e-05,9.76086128304053e-05,-0.000279327120060577,3.02694766295035e-05,0.000213346928281359,-0.00154526890907928,-0.000251384073770655
225,0.00876776376268122,-0.00138907312149903,-0.00414424083649327,-0.00208248113577839,-0.00116449010719117,-0.00699610592840787,-0.000389793462763408,0.000138512696418989,-5.7481437182886e-06,-5.8913066102693e-05,3.44069815380859e-05,0.000185352960928506,-0.0070086273666885,-9.61820336988095e-05
226,0.0126359229537884,-0.00471976639763998,-0.00275270421437118,-0.00327476496451537,-0.00158356861055649,8.12762257880583e-05,-0.000627876729808137,0.000304995579880608,9.91456915143217e-05,-7.22870642755189e-06,0.000187995471210831,7.42310067530476e-06,0.000386394992493473,-3.55455929546229e-05
227,0.0150581056456913,-0.000451741656021441,-0.00420567587730201,0.00256705463548989,0.00310149412094263,-0.00144045809013043,-0.000594729219227005,0.000159578498015838,1.09136177480034e-05,-0.000172471990975671,5.52183757985593e-05,8.23296740662333e-05,0.0146287787786699,-0.000459161044574042
228,0.00492706756586018,-0.00844491126920355,-0.00989964088637501,-0.00251026269101054,-0.00210357655915067,0.00825604620985644,-0.000290118772069156,0.000237466537290607,0.000328686650600735,-0.000130145774946466,0.000142786548808833,-0.000253522501951833,-0.00977527763002315,3.51526877327201e-05
229,0.0128054104083771,-0.00307417819802272,-0.00843093622131522,0.00590101813428298,-0.00335706728534107,0.00287177816774226,-0.000491444107422475,0.000158008271800279,0.000173782071832219,-0.000285075715662903,0.000192407053205199,-7.69313914617721e-05,0.00671602500572337,-0.000329253817709453
230,0.00707839043093257,-0.00289944619635482,-0.00387511597716859,-0.000299540547646431,0.000179088012836398,0.00144855043310343,-0.00037681088666651,0.000193515553811386,0.000170227669029326,-0.000125347368960986,9.64173489436836e-05,-0.00010008358244155,0.00163192615570256,-0.000142081266284652
231,0.00836550014665374,-0.00501277289820027,-0.00430303738846002,0.000565433015627143,0.000591784835749771,0.00248746824648447,-0.000428587845270459,0.000208298417738564,-6.4340194071323e-06,-8.79642328549534e-05,-4.86155838262745e-05,-5.34689934681084e-05,0.00269437595785484,-0.000416772257088363
232,0.00698586058666121,-0.00333529303631309,-0.00296398421182324,-0.000186782731897298,-0.000801473817845901,-0.00362968658620178,-0.000332188112308247,0.00011698923172579,4.67588253466308e-05,-9.08461872058307e-05,0.000107241921257788,9.43443949254258e-05,-0.0039313597974201,-5.76999262584436e-05
233,0.0120442407342321,0.000432301958711967,-0.0106837690337622,0.000343892836455154,-0.00357887640061563,0.000983338007227035,-0.000444377271423632,9.69546432210775e-05,0.000317304218886258,-0.000101607963655533,0.000267194291163108,-8.13659001472406e-05,-0.000458871897751543,5.41020180440383e-05
234,-0.00210699687425474,-0.00638842407587666,-0.0158026491515358,0.0017358817976572,-0.00431911522193677,0.0115511827900895,-0.000202175432543083,0.000282621162280177,0.000287090323007169,-0.000177404260695966,0.000271618744098427,-0.000332231717475329,-0.0153301207358573,0.000129518818671395
235,0.00910029168923208,-0.00811179434058714,-0.0102370657257227,-0.00466788848383316,-0.00247412836290608,0.00596027949943817,-0.000547696916857584,0.000318430699194959,0.00025300261716853,-2.67696498422169e-05,0.00012412517335352,-0.00017543221544538,-0.0104303057243789,-5.43402924281714e-05
236,0.00878594433905409,-0.00211486598324124,-0.00436481478329723,-0.00489461866667286,-0.000784287959547672,0.000192001961007531,-0.000496581937042425,0.000176843045816426,8.95816531145348e-05,8.12858624500402e-05,0.00021943222845098,-3.61418580664536e-05,-0.00318064109269739,3.44189947231015e-05
237,0.0109022416459319,-0.00262465578288828,-0.00439023091968015,-0.00188485434197187,-0.000932557761126413,-0.00372194222611657,-0.000452817435894545,0.000205148277128095,7.22747883105951e-05,-0.000132423352996263,0.00017239804992881,0.000104003011357875,-0.00265199938585137,-3.14166621654328e-05
238,0.00484665849429855,-0.00558061072814935,-0.00648293912394254,-0.00458078504528489,-0.00361554164631368,0.00529700173671068,-0.000311955515917279,0.000268779172515386,0.000136385379448351,7.92986184099757e-05,0.000200431223834036,-0.000227201248597959,-0.0101162163126812,0.00014573762969251
239,0.00465824055334856,-0.0067679908114964,-0.00554723144902467,0.00210127550608705,-0.00299559191807565,-0.00122207984451023,-0.000372472501289642,0.000245216029482607,3.05653831891335e-05,-0.000174914076177916,0.000142543517622329,7.15990925665478e-05,-0.00977337796367135,-5.74625546069404e-05
240,0.012471051861762,-0.00660083812528274,-0.0106032684083682,-0.00442289599492691,1.77674814455186e-05,0.00252560069884656,-0.000544884915684158,0.000239435753607885,0.000246999759753837,-1.25310830765385e-05,-4.39515517403288e-05,-4.83760841218816e-05,-0.00661258248652378,-0.000163308121261185
241,0.0103875428792412,-0.00577660614847693,-0.0072830409530019,-0.00262751960385452,0.000346629109787574,0.00334583007347946,-0.000595366251661763,0.000279658922430019,-1.58590651432727e-05,-4.86391512016507e-05,6.84195411027886e-05,-6.50661654289368e-05,-0.00160716464282512,-0.000376852169902815
242,0.00754088738041091,-0.00231981180636079,-0.00973347086274022,0.000779897381149731,-0.00376644789749796,-0.00192574455099508,-0.000462111082366578,0.000205462977714582,0.000283224201537979,-0.000133843142396207,0.000248548479496889,9.18499142129401e-06,-0.0094246903560334,0.000150466425407959
243,0.00756892104806152,-0.00348164170319432,-0.00527850761495729,-0.00296366917258595,-0.0025451268519094,0.00272327190284584,-0.000456481778450179,0.000229451694953438,0.000121128401668753,2.30100023923587e-05,0.000162670084794546,-0.000161957205326543,-0.0039767523917396,-8.21787999676256e-05
244,0.0132245419084086,-0.007192339674277,-0.00733296143614839,-0.00435393397874559,0.00125993600469046,0.0102285502182113,-0.000580738747171459,0.000297676624277855,0.000156468478757176,-0.000118085784540281,0.000171189504403218,-0.00035491172105377,0.00583379304213937,-0.000428401645327261
245,0.00992443214040702,-0.00186880314783654,-0.00189383653716629,0.00228638545036827,-0.00181037620252825,-0.00464574536119383,-0.000543966947010329,3.79966457746614e-05,3.10491199930073e-05,-0.00029909720326853,0.000167113919143913,8.47531572283748e-05,0.00199205634205037,-0.000522151308138903
246,0.00883201202587366,-0.00826482377207297,-0.00818681606255543,-0.00281435638640923,-0.0032453307008619,0.00145495070116098,-0.000540155693048051,0.000312062806972758,0.00011658552391581,-9.31233413635331e-05,0.000158748847328853,-1.90488367599833e-05,-0.0122243641948649,-6.49306929541475e-05
247,0.00795300939614799,-0.0134547869021426,-0.0091517114103143,-0.00522915728294987,-0.00387571773550858,0.0119917288094096,-0.000387339113670903,0.000520088644035771,0.000186695984542314,-5.72616221953956e-05,0.000145247591768598,-0.000366608689373968,-0.0117666351253578,4.08227951064161e-05
248,0.0089367252480871,-0.00499630823409427,-0.00543143219445411,0.0036043199654218,0.000692490284560424,0.000816915357961696,-0.000403253849154933,0.000170175092617848,0.000181059164725554,-0.000278121367717177,7.46903024722885e-05,3.54225948390851e-05,0.00362271042748263,-0.000220028062217334
249,0.0105940990180796,-0.000342563114055112,-0.00354549796070005,-0.00124509295710235,-0.00207970674599069,0.00841764649212635,-0.000480116255064913,0.000185120419934985,5.1710956776459e-05,-0.000148754026160056,0.000221207820819655,-0.000385555190893606,0.0117988847323577,-0.000556386274587476
250,0.0081799796600964,-0.00601304479809407,-0.0124063841797521,0.000619502488932746,-0.00227633274850185,0.00288417391402054,-0.000480813985935196,0.000239459440069723,0.000377142481571935,-0.000250382696781114,0.000199538406888443,-6.12022579903837e-05,-0.00901210566329836,2.37413878234088e-05
251,0.0104899829579818,-0.00131182401621306,-0.00385609027921741,-0.00165451902459306,-0.00202717461864257,-0.00440753718877809,-0.000490890906783831,0.000124434328586966,0.000106680941380295,6.05510384243959e-06,0.00021583929353185,0.000145121796015011,-0.00276716216946235,0.000107240556572731
252,0.0141446440656683,-0.00580544856905744,-0.00497095105782507,-0.00193561966983238,-0.00112985969208432,0.00532388648980242,-0.000539525025663291,0.000300604275224122,0.000104867610788917,-0.000128748826920914,0.00019643347567594,-0.000143426919784497,0.00562665156667148,-0.000209795410679722
253,0.0094225104550288,-0.00328795624705908,-0.00945764180353471,0.00379704520144997,-0.00296273620492911,0.00189472172918395,-0.00042498323032061,0.000153496250026307,0.000156900805444613,-0.000229640396046468,0.000227492881607093,-9.51417186049648e-05,-0.000594056869860182,-0.000211875407894029
254,0.00772364057351202,-0.00309547176887793,-0.00282164004557919,0.000271438977645675,-0.00430917297726272,-0.00448009705060234,-0.000444932228331975,0.000157008080535098,0.000110958381067362,-0.000219717868443491,0.000223839875409105,0.000126916200420399,-0.00671130229116449,-4.59275593435022e-05
255,0.0122665415298556,0.00150924770791899,-0.00878847622028148,-0.000296153945521242,0.00292080985226023,-0.00589311857939921,-0.000472481272089518,9.81495971969081e-05,0.000163909891239839,-3.44017886187803e-05,-4.21113512473887e-05,0.000172982304507236,0.00171885034483286,-0.000113952619011704
256,0.00564235483778571,-0.006458803491202,-0.0104394365273156,-0.0007677814674843,-0.00153447493244789,0.00167747194193118,-0.000399607606637221,0.000272201235359167,0.000232670652844632,-6.12772436356563e-05,2.91270365019821e-05,-2.34093174409975e-05,-0.0118806696387329,4.97047569919061e-05
257,0.0046147155195135,-0.00764204551721983,-0.0100019015547255,0.00346750426222226,-0.00392483502173005,0.00775195972820821,-0.000302405025979223,0.000313739443307054,0.000231605180821776,-0.00025633533286856,0.000255739349458902,-0.000199074461657788,-0.00573460258373142,4.32691530821619e-05
258,0.00370119358043731,-0.0015203653255599,-0.00834848246134646,-0.00208708884110534,-0.0015608215705536,-0.00294355748394134,-0.00028256278697885,0.000111774008855708,0.000200658776260603,2.08245918162153e-05,9.17745001006438e-05,2.09183535524166e-05,-0.0127591221020693,0.000163387443606737
259,0.0129018340082326,-0.00315331031000133,-0.00822538950991647,0.000362896394398959,-0.00373169867907203,-0.00686371091797012,-0.000669339962555079,0.000255528256384282,0.000273535678278875,-0.000121185990631209,0.000258578526587052,0.000180080835083152,-0.00870937901432838,0.000177197343147073
260,0.00771891237972878,-0.00261266004181419,-0.00513541684778735,-0.00428048606612174,0.001958260689833,0.000375345236510999,-0.000398078180309036,0.000154084810766699,0.000103477492706838,-1.85759466665269e-05,-2.70971027432708e-05,-7.77815915639803e-05,-0.00197604464965051,-0.000263970517809278
261,0.014901109588917,-0.00339323169416039,-0.00195870733478011,0.00344586660957385,0.000770058517929671,0.00201788973093879,-0.00060078339819221,0.000188159698024225,3.86452658188815e-05,-0.000101793170413026,-1.12214150166498e-05,-4.35125707001323e-05,0.0157829854184188,-0.000530505590478911
262,0.012966529707496,-0.00355246538199147,0.000452687023585744,-0.00135664288245807,0.000237898095373875,-0.00764897058957078,-0.000607715291888587,0.000186309776219795,-6.56643827608452e-05,-1.30130356139375e-05,-7.28786671344736e-06,0.000258823839112744,0.00109903597243525,-0.000248546961644278
263,0.0102262392790635,-0.00143999227246875,-0.00431290489373161,0.000421573023143136,-0.000203938968352753,0.00161068218377198,-0.000441874302697555,0.00013903385324025,8.21481008295514e-05,-0.000106956362731149,7.60754235220041e-05,-6.32197493701102e-05,0.00630165835142547,-0.000314793037207009
264,0.00304856638221445,-0.00651864820769258,-0.010531101716704,-0.00289493745996418,-0.00339977442672523,0.00435216449063045,-0.000349046172543944,0.000216897085857603,0.000242675981967544,-5.16504284410137e-05,0.000121236833755253,-0.000172801622181811,-0.0159437309382411,7.31167841363096e-06
265,0.0152316099350461,-0.0101054970638234,-0.0057743038406953,-0.00497637596220333,0.00275626005797064,0.00605789998149072,-0.000542681963988159,0.000367584319533242,0.000152517177176191,2.32076248434341e-05,3.88678897542071e-05,-0.00020537783356787,0.00318959310778537,-0.000165882786248955
266,0.00959361096725913,-0.00436382619399574,-0.00602279509888646,-0.00249145870737941,0.00035017029631991,-0.00476777313904735,-0.000417159381981354,0.000128320439284874,0.000162692790824908,-6.66583187106495e-05,9.75903506528656e-05,4.86751440720946e-05,-0.00770207187572992,-4.65389758572613e-05
267,0.0130716639831819,-0.00409973782243526,7.84226513183153e-05,-0.00073180445780878,0.00210470643019327,-0.00366937924111393,-0.000554874424142894,0.000225249686368528,-7.49116165253305e-05,8.83249985125948e-07,-2.19241010183337e-05,0.000131413052147486,0.00675387154333548,-0.000294164153185418
268,0.0109053495834844,-0.00144284824812828,-0.00696061767565167,-0.00187926751667322,-8.54512806512872e-05,-0.0022388607290025,-0.000614574484665479,0.00015090005595554,0.00012044401945795,-3.66043769965722e-05,0.000110948201309815,6.97577481548669e-05,-0.00170169586662258,-0.000199128836783879
269,0.00983749932715456,-0.0019061136953376,-0.00596293148020257,-0.000584114042889265,0.000153918562686373,-0.00295515550900402,-0.00052561144133454,0.00019468262568872,6.19984522649911e-05,-0.00015926721018858,0.000180654058460808,6.13745935390676e-05,-0.00141689683759251,-0.000186168921569533
270,0.00700440539241145,-0.0024301323372153,-0.00891453225603492,0.00262120445504738,-0.00421202519937678,-0.00222708814561905,-0.000377762569231003,0.000206171264833159,0.00022616535637993,-0.00018845937289795,0.000171991107792933,3.62363527199834e-05,-0.00815816809078723,7.4342139597052e-05
271,0.00457933904479965,-0.00858674335778227,-0.00531063010656928,0.0023419880049925,-0.00101376047908934,0.00385996349821513,-0.000339222423910601,0.000400351391546005,0.000105562941379253,-0.000185961117961081,6.9092612856302e-05,-0.000213325788690756,-0.00412984339543362,-0.000163502384780878
272,0.010780026200051,-0.00459549878766905,-0.00826629698584993,-0.00232075372727956,-0.00432866347721743,-0.00272838387228662,-0.000533731675492522,0.000142511047875011,0.000138136181793634,-4.9653458745451e-05,0.000160104047610677,0.000206122406746094,-0.0114595706502516,6.34885497874422e-05
273,0.0204304277902214,-0.000115985948833518,-0.00148992620699739,-0.00168477913442361,0.0065775724943528,-0.00608925250405066,-0.000679830078272495,0.000214615968919299,-4.45337447880156e-05,7.85829546578945e-05,-0.000144657185913801,0.000191354290411755,0.017628056490269,-0.000384467794985363
274,0.00985258243523022,-0.00015785763270786,0.000666781277813671,0.00163410961562305,-0.00317456723610191,0.00101184927135227,-0.00044152046333284,2.90701420382436e-05,-4.52625050403095e-05,-0.000192395267151774,0.000231867754693941,-5.31958236540092e-05,0.00983289773120944,-0.000471436162446748
275,0.00654295024987785,-0.00440608871907008,-0.00841166748708374,0.000539906039870346,-0.00587063268221568,0.00586871482625691,-0.00034379508711577,0.000183190085271576,0.000237322893357523,-7.48586489354496e-05,0.000190706703865918,-0.00018549739874428,-0.0057368177723644,7.0685476995176e-06
276,0.00560024976488278,-0.00317241512213326,-0.00573653112915253,-0.000596782948191992,-0.00415391797680191,0.00274108939419385,-0.000350654815038708,0.00015060380474016,0.00012400202778989,-7.64949271467108e-05,0.000175632406251541,-0.000124553660296725,-0.00531830801720306,-0.000101465163700553
277,0.00482106237677158,-0.00693590334931168,-0.0059336144325711,-0.00144407092913525,0.00175999396706707,0.00505216822076602,-0.000283699130819787,0.000297525623818932,0.000164704515344633,-8.5419768824835e-05,9.41081435625864e-05,-0.00021256619512887,-0.00268036414641336,-2.53468120473399e-05
278,0.00930805180203018,-0.00886716352246297,-0.00914509537198767,-0.0036046706703444,-0.00793358812790633,0.00172400917683877,-0.000522508592154797,0.000355816992051762,0.000147737721976326,-0.000168519997443077,0.000282943356139914,-0.000102588313433933,-0.0185184567138324,-7.11883286380561e-06
279,0.00508734757816724,-0.00430558661938856,-0.00531124480577001,-1.75546859880055e-05,-0.00354151186119072,0.00126051308365869,-0.00035233245374221,0.000310305870511563,0.000155184848444008,-0.000141401442838334,0.000269816288122337,-0.00015009348020948,-0.00682803731051137,9.14796302878838e-05
280,0.0148102731900894,-0.00553138809662394,-0.00136462791587248,0.00417937777522401,0.00280596854095185,0.0039550810377333,-0.000618422857023491,0.000336162394285819,-2.48499866238749e-05,-0.000175656442457352,0.000133718002683896,-0.000186151706989147,0.0188546845315022,-0.000535200596124151
281,0.00910488099648344,-0.00584978362511502,-0.0104544496761393,-0.00318107466707773,-0.00558194220427078,0.00672303253686995,-0.000421337419406475,0.000225897686814044,0.000194204597457843,6.25510497810969e-06,0.000282185135757115,-0.000281783347556724,-0.00923933663924944,5.42175804391245e-06
282,0.00927832315595838,-0.0034438237990156,-0.00788170675163839,-0.00455145424284525,0.000796688479331123,0.000597888708091221,-0.000458983382180018,8.20348853863407e-05,0.00020286886517522,-4.6517657839209e-05,6.39724348206649e-05,-0.000143922071708884,-0.00520408445011852,-0.000300546926345886
283,0.0120304543009755,-0.0136832302683077,-0.0098619344554316,-0.00550796528775509,-0.00286056342577926,0.0140447817305768,-0.000628582275036087,0.000498299995574952,0.000166972654074343,-1.34343787745906e-05,-5.60394307422074e-05,-0.000432670349493741,-0.00583845740572136,-0.00046545378439733
284,0.0037384349848725,-0.0116293929321093,-0.00427055977830432,-0.00108712853054247,-0.00201769120889201,0.00267307092088257,-0.000324180061041592,0.000474415825104104,8.01129051534704e-05,-0.000103570165730281,0.000112316902020342,-0.00012328615207373,-0.0125932665440931,0.000115809253432313
285,0.0131618256214062,-0.00243917317562827,-0.00392139787569404,-0.000479682334791037,0.0029714865804761,-0.00219684917139446,-0.000483555694522312,0.000130833535062748,9.80973206440034e-05,-2.63234140025682e-05,-0.000107526854576053,0.000101768037767835,0.00709620964437452,-0.000286707069626346
286,0.0067770679663008,-0.00693457099802816,-0.00221225981017719,-0.00326323358348907,-0.00196933990778112,-0.000278678955262259,-0.00040574677189129,0.000231170162941802,-3.74519695389312e-06,-1.74396712200105e-05,0.000103522538260065,1.84975606211051e-05,-0.00788101528843699,-7.37413782422217e-05
287,0.00722447767492003,-0.0053958004504494,-0.00862221897260735,-0.00268243517193817,-0.00146838109427442,0.00824820764560208,-0.000229323565228119,0.000282676752330017,0.000162567566075239,-8.06697119085756e-05,0.000194105759816839,-0.000303629843313059,-0.00269615036874722,2.57269577723415e-05
288,0.0106710617491854,-0.00542917647286539,-0.00614231927107807,-0.00072529160926701,0.00330408804789377,0.00708205642986099,-0.000463865390931035,0.000262679912723972,0.000135246081313362,-8.65169265191536e-05,-1.32441815941956e-06,-0.000188394313541019,0.00876041887372966,-0.000342175055113293
289,0.00558975143437116,-0.00506271067707388,-0.00427739155738032,-0.00036996150422078,-0.00253146629962619,-0.00616686015824215,-0.000337898319609833,0.000266022081147288,2.8793027719964e-05,-4.44451697838828e-05,0.000143674096146815,0.000186753979908122,-0.0128186387621722,0.000242899695528473
290,0.0193354284397416,-0.0064923315871796,-0.00272940640300507,-0.00447856853835973,-0.000191653254327577,-0.0014271862127434,-0.000807000602411519,0.000271498433014926,1.3814740703951e-05,8.24219320254735e-05,-1.43541621292034e-05,0.000127322197682063,0.00401628244412619,-0.000326297461114308
291,0.00752793083741854,-0.0069993493317513,-0.0163919489204687,-0.000182108847175871,-0.00352329999443873,0.0118309447399003,-0.00046483059459747,0.000276393662037424,0.00043468106032267,-6.02204671276636e-05,0.000260184480457155,-0.000351393766798512,-0.00773783151651578,9.4814374293604e-05
292,0.00991110516962799,-0.000503203916035493,-0.00702378570971771,0.00100397099307686,-0.0015779939017337,-0.00636056331158882,-0.000509768149761605,0.000151776466257794,0.00010801238904156,-6.33735539416061e-05,8.2598449170574e-05,0.000170060398409044,-0.00455047067637087,-6.06940008242392e-05
293,0.00940722248555103,-0.00424846728363031,-0.00519934957102356,-0.00145113354975145,-0.00136017191666725,-0.000927374833399213,-0.0004190712219156,0.000256787133427126,0.000219078305168078,-9.33417249941998e-05,0.000180809223881729,1.48065298242042e-06,-0.00377927466892075,0.000145742368549553
