"run","temp","temppoor","L1temp","L1temppoor","L2temp","L2temppoor","L3temp","L3temppoor","L4temp","L4temppoor","L5temp","L5temppoor","temp2","temp2poor","L1temp2","L1temp2poor","L2temp2","L2temp2poor","L3temp2","L3temp2poor","L4temp2","L4temp2poor","L5temp2","L5temp2poor","tlin","tlinpoor","tsq","tsqpoor"
214,0.00732639534268461,0.000764155196873058,-0.00736190379067678,0.00371427136018215,-0.00192269641714775,-0.0341092135704432,-0.00823257768796407,0.0076347854965094,-0.00446558047320318,-0.00339876594134812,0.00949082836800011,0.00900062244964588,-0.000331121579949431,-0.000363928796562532,0.000346176015519479,7.89699176443298e-05,2.11465095315734e-05,0.000539866985828595,0.000157609639039224,-0.000308101849255852,0.00032409510129394,0.000266510973239018,-0.000337945028545789,-0.000300587483334621,-0.00516553465830706,-0.0163941450085809,0.000179960656888996,-8.72702524410615e-05
215,0.00616505936570276,0.0203306536075661,-0.0132804263501253,0.0271055791885427,-0.0105627064335947,0.0166375363714196,-0.00677215629542736,0.00954258362789378,-0.00123720345942626,-0.0113224183940171,0.0144137931126347,-0.00535700054719136,-0.000413072564031956,-0.000680784614309483,0.000610842963877773,-0.00040533841934051,0.000354857996227784,-0.000390471556868413,9.03344048770171e-05,-0.000297604840585738,7.93660311492284e-05,0.000306951600765637,-0.000447004669024678,1.09489752562932e-05,-0.0112736400602361,0.0569369338542138,0.000275324163075169,-0.00145629885508221
216,0.00543134755358667,-0.00040510187586087,-0.0154159061092658,0.00321269976092012,-0.0141423840882621,-0.0395265215507353,-0.0051359693384083,0.00412439851881305,-0.0024570840909697,-0.00872812096848462,0.00954837531566536,-0.00233797349752757,-0.000252394352945685,-0.00018232477003251,0.000558092414739614,4.67335054722676e-05,0.000391801579627594,0.000820890743269389,-1.03218847320927e-05,-0.000292705721426555,5.68873169539953e-06,0.000299363117008034,-0.000207394060918401,3.10182313305532e-05,-0.0221716207576538,-0.0436606196128752,0.000485472427466429,0.000722975105621179
217,0.0122618980144953,0.0211678870176479,-0.00820905565915253,-0.00156660174423676,-0.010926269633699,-0.0120473527047412,-0.00877397211481426,0.00636676572341018,-0.00196448653083507,0.00726873687543974,0.00690428577198286,0.0168343756071706,-0.000313891298955938,-0.000752928776229841,0.00036899218396967,0.000142555048050954,0.000355700021045216,0.000300970469553153,0.000179528565226941,-0.000129621267784261,0.000126786178246775,7.14171508217852e-05,-0.000242355227613417,-0.000429045523168327,-0.0107076001520227,0.0380238107746904,0.000474760421919247,-0.000796652898756537
218,0.00995048671687126,0.0201146844238485,-0.00918577947418153,0.0172963966374807,-0.00563620946634151,-0.0116460558135567,-0.00111581939714881,0.0191851555117577,-0.00197726169287264,-0.017565357155698,-0.00181229301307809,-0.00754410253678103,-0.000424833619624896,-0.000646977631600038,0.000278216501204037,-0.000249737940997664,0.000176476667797939,6.15056474800396e-05,-9.54469324114852e-05,-0.000507030664077997,-1.925318237508e-05,0.000521363522351746,5.0890610640518e-05,0.000167441244522347,-0.00977687632675132,0.0198407210670512,-3.39499547689669e-05,-0.000653435822321565
219,0.0124448436329005,-0.0221447920846146,-0.0149366199121174,-0.0115690666802162,-0.0126876343935021,-0.0457792146762424,-0.00564004358908477,-0.00525601826428698,-0.00549163261217911,-0.0104734849340801,0.00813555283955302,-0.00511989734896221,-0.000654031484014693,0.000175586727123926,0.000476273199661596,0.000330872349852732,0.00043446335722863,0.000921105840206972,-2.27965032441951e-05,-2.89557401769889e-05,0.000271242508011331,0.000150129881560877,-0.000198596919493416,0.00016028223035752,-0.0181755340344299,-0.100342473988402,0.000306554158149253,0.00170902128892504
220,0.00611549594489542,-0.0199316547513451,-0.00899480326722523,-0.00903296437025997,-0.00257908138264125,-0.0264827754400005,-0.00472279752719721,-0.000563191337892687,0.00183764258212215,-0.0121284424683875,-0.0011481095958041,0.00985971756851483,-0.000268557291027127,0.000142302267874416,0.000400225136109648,0.000354064370312217,2.23099827498138e-05,0.00050558640585589,0.000187442738106257,-0.000136746771483388,-6.7515907945592e-05,0.000344038714082099,4.30591300403974e-05,-0.00023250120784906,-0.00949165324585021,-0.058279310799371,0.000316963788033397,0.000976743778792174
221,0.00844036086716259,-0.00768070405147103,-0.00883418301218819,-0.0014990494024808,-0.00462104147709473,-0.0399747470019265,-0.00744104876942545,0.00647049279560095,-0.000906252246465739,-0.00508573967932036,0.0046523333286628,0.00761483407495574,-0.000452784747167592,-3.36387389780338e-05,0.00031556236444696,2.14227288924609e-05,6.81133400609683e-05,0.000692186771157817,0.000191729819545789,-0.000270248259863378,-5.1758744992488e-05,0.000233074512422463,-0.000104683883559558,-0.000215952402337096,-0.00870983130934872,-0.040154913264642,-3.382185166592e-05,0.000426844611294234
222,0.0123183760116804,0.00809819982781174,-0.00916604898252387,-0.00634942737317417,-0.00577551372116391,-0.0264471811075781,-0.00894103587254592,-0.00203045377740727,-0.00384350814655756,-0.000993718771597624,0.00461160670001941,0.012399328122574,-0.00082493378031333,-0.000448262435633501,0.000327112174871934,0.000308371131429475,0.000298479384750763,0.000450999263234101,0.000232794992011789,-6.00751827815372e-05,0.000392669154267448,0.000194950820667412,-7.63530827962269e-05,-0.000369796367641215,-0.0107961240110915,-0.0153232530793715,0.000349768842792376,7.61872292747356e-05
223,0.020292898951476,0.00665967642226442,-0.0109003309236364,0.00619299137218536,-0.00659444243983101,-0.0348184394916608,0.00754670439045321,0.0102792995612447,0.00344389911958796,-0.00929245687030588,0.007481613621327,0.00648517906245516,-0.000854040312283555,-0.000351198515615541,0.000550946976600451,7.9114874587101e-05,0.00024500765218159,0.00055390771807009,-0.000465430370377786,-0.000288103863804564,0.000105750380315926,0.000253508109216084,-0.00025621437070609,-0.000101191241749993,0.0212703427193767,-0.014493749943817,-0.000673980044269463,0.000146037080703177
224,0.00913257686804506,1.96784924821787e-05,-0.00899964542953618,-0.0126372038852039,-0.00549557253702362,0.0118398084059423,-0.0023754920936477,-0.00248260640963652,0.00297593231771549,0.0226054372613489,0.00502237225721598,0.00700280851910682,-0.000379836524809728,-0.000313861338084881,0.000414376395425101,0.000416596122808049,0.000152804970810501,-0.000402305232414483,1.11635962631454e-05,1.19382432639816e-05,-9.56338067079065e-05,-0.0003463104263828,-0.000215383690617914,-0.000280380445527585,0.000260171382769033,0.0263479223840397,-0.0001125090596368,-0.000914323076337719
225,0.00831787196397309,-0.0252047006341924,-0.00889110269256397,-0.00242430742862013,-0.00809793295012895,-0.0496390544347212,0.00160011411373191,0.00805681728264396,-0.00337577160030034,-0.0188406145521309,0.0019156421940958,-0.000552219661071993,-0.000468243483489244,0.000243041434356238,0.000282399746571884,0.000242811223596237,0.000341112656105374,0.000949038497458651,-0.00017209668030186,-0.000318895171719373,0.000175917343419083,0.000448661211030474,-5.89075519351549e-05,3.10104334577695e-05,-0.00853117897119246,-0.0886040794280927,0.000100182030370082,0.00159566762818
226,0.0152362102406137,0.0296866407297869,-0.00549313850214939,0.00225978178793954,-0.000487605371908818,0.00186213211838837,-0.00934235137640618,-0.0180723135166686,-0.000543052925081726,0.0109745069132622,0.00227265411169812,-0.000559936662478584,-0.000537431269936847,-0.000848256594089227,0.000333233581098773,2.9375479851203e-05,-4.90896024314696e-06,4.4363291132571e-05,0.000343994135590996,0.000259208709548057,5.4074447766685e-05,2.96899787489886e-05,-5.61670139908893e-05,-9.14072790824151e-05,0.00164271617676568,0.0261508113702299,0.000132794920285571,-0.000577026413890823
227,0.00980146250946158,0.000627817074120034,-0.0108008981529789,-0.00210627914067061,-0.0104548758003028,-0.0134603731215521,-0.00557531568652217,0.00694864965437331,0.00021826977805043,-0.00817725430398013,0.00781360611704783,0.0153343908365874,-0.000388655742299745,-0.000279452313860957,0.000425302673894378,0.000239267751211431,0.000308228275896997,0.00029837244518182,0.000138958748840151,-0.000392532672193258,9.98183644460456e-05,0.000351942803115529,-9.45136733642683e-05,-0.000261537832291133,-0.00899775123524396,-0.000833049001122018,0.000489138647413558,-4.39398188365684e-05
228,0.0145668700076527,-0.00642808109673535,-0.00512697236110287,0.00833221016930269,-0.00425044892612989,0.0148358724150648,0.00290598470818336,-0.00823845876204458,-0.00392310771383612,0.000670576889021278,0.00357113894516071,0.00212502926558436,-0.000637031104184291,-8.74116399390739e-05,0.000185857737448976,8.77626407333335e-05,0.000186280074055119,-0.000425106589048922,-0.000255088880310936,2.4843016887493e-05,0.00017915038483393,-9.46532120928655e-06,-5.24985349692875e-05,-5.87160413520529e-05,0.0077434646599279,0.0112971488801932,-0.00039333032312649,-0.000468093933928509
229,0.00313792154485192,-0.0210474535474501,-0.0096169012159414,-0.00441839765847918,-0.00584964800295728,-0.0437084555650503,-0.0120976555145099,0.0081012856516494,0.00072017163923668,-0.0146892096446868,0.00815320900681935,0.00106271680986844,-0.000211021663693928,0.000167528900635534,0.000308276376869258,0.000275706169839665,0.00014381539463947,0.000753439111814961,0.000419397519567374,-0.000415982390478016,-8.10010996175936e-05,0.000399553718855412,-0.000148385348895113,-5.71954938163526e-05,-0.0155529025425007,-0.0746995139541485,0.000431081178869467,0.0011230500168512
230,0.00947319026448148,-0.0267284556087084,-0.00874787097131842,-0.00863949323308797,-0.00363938090494783,-0.00276576618254668,-0.00298110861618017,0.00280026991602542,0.0029382436126926,-0.0075397891862141,0.00155155461777688,0.00280153781162899,-0.000258658394621621,0.000399815376511737,0.000290616184240198,0.000321837759813461,7.62387173614134e-05,7.10848925806351e-06,3.78095199038819e-05,-0.000319422720422588,-0.000118095647730649,0.000460669606311216,-1.26396948152345e-05,-0.000233903779745505,-0.00140537199749547,-0.0400716964829027,1.52706843379891e-05,0.000636104731726385
231,0.00836026183772454,0.0273307634072425,-0.00545220150382579,0.00274044139088243,-0.00119249055541374,0.000467836853907879,0.00227081052913337,-0.00853468223356714,0.00224639335071035,-0.01033625741939,-0.00217830428705001,0.00189393125625866,-0.000428366229727918,-0.000738674610616469,0.000226339017431266,9.64617179792817e-05,0.000122385672077047,-2.9075770356001e-05,-0.0002592407031246,2.75921976033011e-05,-8.8739143394467e-05,0.000444196072245546,0.000144378931608801,-0.000154998992348249,0.00405446937127872,0.0135620332553344,-0.00028324245512987,-0.00035449938549259
232,0.0094566984051207,-0.0012248419929627,-0.01163871165156,-0.00484278167589789,-0.0109051126795972,-0.0219698572514268,-0.00590496044338706,-0.00463641663231479,0.00115676887392794,0.0029614376453701,0.00701008489616272,-0.000333158790797332,-0.000372299312686925,-0.000208929179090742,0.000484995301691917,0.000273153407894833,0.000303750605245099,0.000451926442750718,-3.86051138518602e-05,-8.65764702998853e-05,2.97486118730731e-05,9.73985754280998e-05,-0.00014764756927352,6.76780744454898e-05,-0.0108252325993329,-0.0300456186980294,0.000259942522997784,0.000594650851128513
233,0.00738361191123976,-0.0287262207308442,-0.0125782137616483,-0.00843124860243504,-0.00598360286112828,-0.032051703804164,-0.00697629727324702,0.00404773509020779,0.000258364129751881,-0.00430257635787379,0.0101350163912281,-0.00672947038464735,-0.000365471655617966,0.000326709077852179,0.000370799813966727,0.000277103970632821,0.000155926933321134,0.000619466277583247,0.000181693035644849,-0.000238408846820631,-5.72798028312778e-05,8.43350644128467e-05,-0.000312648923273034,0.000108119958847473,-0.00776112146380384,-0.0761934847897566,-2.69805987895685e-05,0.00117732550250793
234,0.00726393357431273,-0.00391160277093168,-0.0127724151473937,0.00568001441344205,-0.00819935308588189,-0.0389826951324851,-0.00028459089344533,0.0162180702434181,-0.000843627181696789,-0.00535818880900487,0.00536040627391822,0.00376006746202432,-0.000321298332750936,-0.000240796473501343,0.000502648516710988,6.96591208743544e-05,0.000212165487525525,0.000662058609001773,-5.28948952709508e-05,-0.0005306512902238,0.000110799760070081,0.000437068102081663,-0.000165360194310295,-0.000205142816844958,-0.00947564646018677,-0.0225943345935372,0.000286060341974412,0.000192195251387689
235,0.0199452559551193,-0.00209756754199016,-0.00672755179924061,-0.00384821930269352,-0.00980346888305857,-0.0134095619435455,-0.00107917202307884,-0.0121802571283876,-0.00147280618022792,-0.00841454407110919,-0.00114353717680312,-0.000343746646066579,-0.000757900432825965,-0.000154776603840966,0.000222551559304616,0.00020666118885688,0.00038905586624267,0.000184095008692547,-0.000177248047849978,7.42881283768517e-05,0.00012286900116504,0.000372101393655277,9.15067196795416e-05,-5.0442533094144e-05,-0.000281280107289793,-0.0402938966337926,-0.000109165334284076,0.000631926582646446
236,0.0100257960914426,0.0178788730777446,-0.0120602196410989,-0.0137846895567427,-0.00200156355458755,0.0105942230793787,-0.00610422786543943,-0.00694949946718044,-0.00341050869997764,0.0120003433012006,0.00184014730698364,0.00753210262468555,-0.000624744302989156,-0.000783456989693721,0.000588600489863966,0.000438219695146499,7.87263143228023e-05,-0.000262369105856219,0.00015221991173873,-5.38371954672284e-05,0.000224524580738757,-4.03330935418631e-05,5.70204595318385e-05,-0.000226500454900883,-0.0117105763626773,0.0272713530590863,0.000476347453206938,-0.000928277144313416
237,0.00887638325418821,-0.0198560234560572,-0.0152813417733614,0.00227278818606324,-0.00836466512339132,-0.0292005544252801,-0.00478059670310863,0.0107630839012551,-0.0020828312798504,-0.0213839656442152,0.0100397633442689,0.000590356555816605,-0.000573828489722424,0.00034908817652317,0.000723166045306732,-1.62656801004946e-05,0.000223447174817668,0.000609317393982632,5.37638697180651e-05,-0.000373530771910227,6.02428224556876e-05,0.000710348455896469,-0.000231875196272559,-9.23196376147376e-05,-0.0115932882812546,-0.0568143148824175,0.00025491622630317,0.00118663793677681
238,0.00748803357466596,-0.0185152759099102,-0.00670342496793848,-0.00423222422741764,-0.00238059027880138,-0.0454142310423034,-0.00523311349256232,-0.00258472497470752,-0.00249482638592744,-0.00740470756426589,-0.00337402843489725,0.000816675110246693,-0.000420588928784698,0.000158073399174464,0.000315380072921124,0.000152971769063082,4.48185982561746e-05,0.000793072690127766,0.000213856868818939,-0.000173465606739812,0.00011440570097941,0.000203092589006992,0.000304659852046217,-4.23071538490602e-05,-0.0126979499854609,-0.077334488608358,0.000572532164237167,0.00109143768678343
239,0.000468339898359622,0.00625027035921827,-0.0131854551320335,-0.0122358746560728,-0.00818841071963059,0.0017859352345413,-0.00896666401591624,-0.0175409545820555,-0.00562498902280615,0.0150784452579853,0.0129860887400452,0.00778197010416066,-7.36885839161906e-05,-0.00027910564750347,0.000523428440364781,0.000267586149752363,0.000256192065163286,-5.62686888625973e-05,0.000207304519104228,0.000261051221801922,0.000240184256698422,-0.000100285228101075,-0.00061738091022047,-0.000230130864189269,-0.0225110902519817,0.00111979171777722,0.000536039787194056,-0.000137153057102127
240,0.0122989583354917,-0.0177458895385781,-0.00532517293161855,0.000263518164746787,-0.00485839572789729,-0.0357300810804929,-0.00699954167764214,0.0139594306876407,-0.00156344524418906,-0.00332592137340734,0.000468883603778777,0.00074798772993136,-0.000698840059213411,3.34746042187508e-05,0.000128673168630286,0.000160722924731736,0.000127199210114603,0.000694169842488663,0.000221062276406772,-0.000425680385207638,2.20172120874476e-05,0.000120591710276273,0.000264652613976906,-1.9901638242954e-05,-0.00597871364207662,-0.0418309554101595,6.47644220026047e-05,0.00056337705826483
241,0.0154522960631647,-0.0100488383224567,-0.00466543504513861,-0.00385576965973223,-0.00211021138357511,-0.0294757777804809,-0.00565938101691509,-0.00601525923144489,0.0010393295099822,-0.00185487672266843,0.00233284204217288,0.00184624692590591,-0.000690989452833683,-9.48662377539318e-05,0.000170328203463491,0.000242730549291609,0.000129188067774726,0.00054484524055417,0.000202340526987413,3.55076898406086e-05,-7.33907914359547e-05,0.000149997556555285,1.3010409149533e-05,-7.1432463451426e-05,0.00638944016969095,-0.0494042747908772,-0.000249513036894475,0.000806782335036314
242,0.00492788228785822,0.0306155692783073,-0.0115145993572728,0.0100458961136016,-0.0126536411410357,-0.0104342888067613,-0.00848778322174169,-0.000290504487816126,0.00290503352689056,0.00949121398965311,0.0080029235587781,0.00210384599913319,-0.000241654183280538,-0.000877825056502563,0.000468562024161156,-0.000106774238019962,0.000508664448055107,8.01273773588225e-05,0.000227471752090879,-0.000117377314525806,-1.93884465068403e-05,-6.43912501747745e-05,-0.000217507700729245,-0.000190668767214849,-0.0168201843465234,0.0415317320861178,0.000726147893790519,-0.00127690924907913
243,0.00464562844373505,0.00529203652205208,-0.00944087334434889,-0.00863211860037232,-0.000742307524359177,-0.037217943685653,0.000653008685050099,-0.00347396894791184,-0.00386816492341569,-0.017081868683778,-0.000608340174676775,0.00224056255495712,-0.000257033110882065,-0.000287808812961611,0.000332746201189167,0.000308852092865196,5.88870794639291e-05,0.00076574357967873,-6.01818856583917e-05,-0.000156182087914175,0.000244143355566889,0.000533673428632715,2.78825260836985e-05,-0.000190665700008119,-0.00936104883801537,-0.058873300840706,0.000346444165763227,0.000973612500292736
244,0.0112604088311103,0.00552471848396194,-0.0046532901797243,0.000741779165740588,-0.00316878715808919,-0.0185465609054009,-0.00130796057992894,0.000805443431004608,-0.00157636229840107,0.000791096759596979,0.00459205222109507,0.01129324239293,-0.000230090461201207,-0.000492458909828891,0.000250268573478405,6.10962141008379e-05,0.000232880168499939,0.000278003975889834,-1.94206336330836e-05,-0.000147404186194198,0.000178385562408858,0.000198904158922638,-0.000225918781761114,-0.000381847780999481,0.00514606083606186,0.000609719327833212,0.000186104427791797,-0.00048370652810926
245,0.0164794688115379,-0.00269322590431909,-0.00632595205142777,4.2701791694918e-05,-0.00245108778600855,-0.0157678918570554,-0.000784302758618544,0.0404407351600762,0.00152260042807741,-0.00175468233400077,0.00138604460826705,-0.00619332676810276,-0.000579444322961028,-0.000144193973403874,0.000253082298661413,0.000146966796486485,8.33016484339919e-05,0.000296922296955242,-1.52298310714692e-05,-0.000930008293717118,5.82774358320849e-05,0.000135907046956462,4.35725082937174e-05,0.000173011788922646,0.00982677125182752,0.0140743100882931,-0.00015644026281129,-0.000321394337800157
246,0.0134571954653088,-0.0036582299217354,-0.00456773865874025,0.00266895682101015,-0.00549142152309613,-0.0249342347225832,-0.0115639119001013,0.0107568563785078,0.00510150550990578,0.00128132654943695,0.00434811065424343,0.00564544652638396,-0.000455197866788801,-0.000228359840833117,0.000182412363678209,0.000108523926930753,0.000178191994192766,0.000335013573789071,0.000483910573798632,-0.00034197509013974,-0.000179816743967563,3.19661383549336e-05,-7.30415786697482e-05,-0.00023636945743565,0.00128373954752037,-0.00823987836897975,0.000136458742243494,-0.000331200749333749
247,0.00826644037959123,0.00379168009332817,-0.0109872614662361,-0.0170448862621294,0.000204727809481982,-0.016344802764846,-0.00361534791620267,-0.004681120573652,0.00457467485080215,-0.0129469872530919,0.00297125188703455,-0.00690416875945582,-0.000535201752448784,-0.000368461921607504,0.000484201932652377,0.000417294630518717,-0.000101288367044552,0.000224757660024323,5.34483828889263e-05,-8.1300590041327e-05,-0.000213631722755353,0.000409316724642786,-8.80117122656496e-05,0.000161580013973428,0.00141448554447118,-0.0541302855198469,-0.000400483238973035,0.000763186517510423
248,0.00833988328996679,-0.00415106621168491,-0.00276574877858977,0.000142681701772302,-0.00334162261754978,-0.0217919275270696,-0.00506580199521162,0.00763211800633798,0.00954111804060049,0.000768988327860542,0.00544847301146308,0.0115226545775265,-9.99872178646274e-05,8.49224579929566e-06,0.00010578872952726,0.000131605162036997,9.2720996368433e-05,0.000413182020988959,0.000136527587584354,-0.000286591189878401,-0.000359051436375409,0.000191253591966436,-0.000146763575642499,-0.000248172047431194,0.0121563009506792,-0.00587655112525716,-0.000270764916402488,0.000209769783482094
249,0.00766216892594659,-0.00445598893374669,-0.00694905535216181,0.0017749943938067,-0.00482866773179401,-0.047700275169414,-0.00661127844301965,0.000542808465943885,0.00275456154800233,-0.0131600315348843,0.00616166285921606,0.00870182534446782,-0.000415596640299077,-0.000182919948413506,0.000386825724343913,8.50735795622091e-05,4.42698749100593e-05,0.000758973745978229,0.00020892148332544,-0.000165374498820835,-0.000193309693779153,0.000505169206384048,-0.000276877801472623,-0.00036041739428988,-0.00181060819381049,-0.0542966674338266,-0.00024576705297144,0.000640504690400266
250,0.0148859175914872,0.0389090700515283,-0.00471442133702291,-0.00061330447934692,-0.00318848245633666,-0.00259094483057754,-0.000404694823227626,-0.0039944535453939,0.0015938913939704,0.0217958424691774,0.00112797440143654,-0.0146334059888106,-0.000937154501966898,-0.00107198441478871,0.000185564093085135,0.000143652904626406,0.000215481193482264,-0.000117033577413611,-0.000205384168954318,-8.05035484034582e-05,5.10294484522764e-05,-0.000427695920326051,0.000100704548800202,0.000340728771800202,0.00930018477030693,0.0388728036765768,-0.000589759387101339,-0.00121283578450523
251,0.013744345952276,-0.00411668530378434,-0.0107498524992219,-0.0239804133295496,-0.0100358574736529,0.000701638763294442,-0.00746109093468198,-0.0138342374060692,0.00027139019073066,0.00917455638273565,0.00822509814040405,0.0217534976262128,-0.000657641961987667,-0.00024815383906907,0.000417540026507322,0.000679505062824661,0.000312418463227633,-7.46750291190669e-05,0.000126883914295165,0.000152942928994926,7.15531827041427e-05,-8.83697549641824e-05,-1.00100658308585e-05,-0.000610294253189241,-0.00600596662414606,-0.0103016432671602,0.000260743558915737,-0.000189044884521973
252,0.00765043723067205,-0.0434827812239072,-0.0125392482969277,0.00573416913895892,-0.00603081285220567,-0.0423116164568621,-0.00626868466466439,0.0103370727433924,-0.00275699839288332,-0.0111393339438886,0.00610867758696785,0.00116786779036149,-0.000478554593282845,0.000758015222604005,0.000495094132517296,0.000102211266858226,0.000158940620027355,0.000808012490447091,0.000155583288179357,-0.000363823294544815,0.000126142254066796,0.000370995977487479,-0.000127696024219053,-4.77379035514613e-05,-0.0138366293890412,-0.0796946219519451,0.000329509677288907,0.00162767375930052
253,0.00929339623530686,0.022481805861661,-0.0109559734205353,0.00588598267040354,-0.00617977678188722,-0.0231248139771114,-0.00928347009249272,0.0042371932274748,0.00215525040063936,-0.0179478928046172,0.00694089371196771,0.00781181128873753,-0.000526263347020402,-0.000743260759217987,0.000317787351555419,9.75666375524543e-05,9.83194280178637e-05,0.000383914088742336,0.000173348028533754,-0.000229304504435584,-0.000206424117089058,0.000491768076889993,-0.000136516648561006,-0.000201699187032811,-0.00802967994700135,-0.000655913733451709,-0.000279749304563429,-0.000201015647501599
254,0.0080849660717917,0.0127361258358529,-0.0087342228848385,-0.00425348254585582,-0.00638695006765637,-0.00886959124227713,-0.0113294060187404,0.00919510858513676,0.00288250182983605,0.00343214253119195,0.00653969747673218,0.00835696609462986,-0.000331129656176921,-0.000486902971631965,0.00031492141606819,0.000276715595642313,3.16467953212403e-05,4.39277344629848e-05,0.000392490051482814,-0.00044315038124319,-0.00010474834435413,0.000136089622693952,-0.000206918012762282,-0.00021161596452847,-0.00894341359287536,0.0205972692586785,9.62622495789112e-05,-0.000684936364604375
255,0.0107728575176461,-0.0158405360693938,-0.00635886252966097,0.0109071100085209,0.000472239489089895,-0.0434795153538174,0.000535100201319947,0.0372623218131426,0.00131161751483288,-0.0167634198828805,-0.00158530906788266,-0.00515526593280299,-0.000344499772189846,0.000123810351541096,0.000313470345170049,-0.00013966458276689,-0.000147074060415644,0.00083106721842618,2.27129969701896e-05,-0.000973196357841975,-0.000107933997238317,0.000587856852591529,0.000110486095238254,4.27341933615109e-06,0.00514764312534518,-0.0330693054172313,-0.000152838392465313,0.000434146901286091
256,0.0178114375644024,-0.0093507946540535,-0.00984287922588056,0.00853224328120275,-0.0101920733203628,-0.0313852961578994,0.00270925159997951,0.0122995510656925,-0.000887905233019931,-0.0188636119261884,0.00703621023375818,-0.00551290050959153,-0.000863041664855898,-4.21168023593073e-05,0.000356922773759899,-7.14427065019099e-05,0.000401129203343461,0.00059011364432474,-0.000450861539334308,-0.000358665497435026,0.000246904515139781,0.000563461680057596,-0.000155457353649429,0.000126170103704262,0.00663404161887676,-0.0442808089008377,-0.000464404065596493,0.000807520421790356
257,0.0010299859642699,-0.0126550940330446,-0.0134611541043843,-0.00510639930731411,-0.0016025402547149,-0.0464111503909135,-0.00101779515607219,-0.00172860577864612,-0.000781336023210594,-0.0158427421170461,0.00642968498034213,0.00846016853330877,-9.35403237118243e-05,0.000171332198085713,0.000519480418784271,0.000152911292166358,-0.000105267185447393,0.000906910745308037,-4.36760262518059e-05,-0.000262008473632009,-2.87857764307161e-05,0.000631995196342859,-0.000227262002694614,-0.00028571920426044,-0.00940315459376992,-0.0732838230936557,2.09491042479179e-05,0.00131542175401052
258,0.0130796017537888,-0.00216001463844033,-0.0090476792484445,-0.000792125080992682,-0.0111146412032771,-0.0280708986659013,-0.0056875512076152,-0.00097607377662564,0.0012343620495411,-0.010680300670831,0.0127894187168277,0.00636855529666663,-0.000593370036248107,-0.000152066887477884,0.000279907444200564,4.35354750001446e-05,0.00034963163157753,0.00042097231977664,0.000170630639079463,-0.000198475314226001,4.10480473682763e-05,0.000419288010918438,-0.000262604320764442,-0.000287757360367359,0.00125351086082079,-0.0363108575361243,-1.47565947867163e-05,0.000245496243623978
259,0.009195149822624,-0.00593940490620943,-0.0128664016579413,0.000621522793903305,-0.00785957573839861,-0.0253714904421983,-0.00592855004043735,0.0156732629873755,0.0048808398863541,0.000584645394885775,0.0167029801538181,0.00847577910326841,-0.000446064419477227,-0.000195360578429618,0.000590473471192768,0.000133369376737343,0.000225953552221144,0.000598724870652974,-2.35791172403684e-05,-0.000515408185527878,-0.000269257317074297,0.000113653563591371,-0.00052878879646877,-0.000285368258296354,0.00412444242601894,-0.00595568506897474,-0.00045126262684675,-0.000150389211272161
260,0.0103302874104448,-0.00877363963500929,-0.00890876364677127,-0.00170208881347383,-0.00490863905927056,-0.0333156385041984,-0.00291727287283968,0.00375559388144278,0.00236948688512411,-0.00365997930186975,0.00241115038288039,0.00678888394078379,-0.00047634150659319,-0.000129044376589254,0.000331710010334166,6.60654495296467e-05,5.90323337351505e-05,0.000580175611522603,1.79731788155957e-05,-0.000122753723351488,-0.000163077824060031,0.000235524512803515,-9.05007488931483e-05,-0.000127209317292336,-0.0016237509004322,-0.0369068684323247,-0.000321204556661458,0.000502758156622687
261,0.0113987965391302,0.0171887241950716,-0.0109120629428169,0.0109970907447052,-0.0100519323572783,-0.0155757049414392,-0.00493789459937756,0.0189310631477525,-0.00241927211366219,-0.000471625257293221,0.00736881241067917,0.00755857633189851,-0.000553409907329514,-0.000685438137060415,0.000445266212153314,-4.27063844991179e-05,0.00038270197190169,0.000191269161241816,0.000132862332211829,-0.000448094889664819,0.00032871367467456,4.85295810675187e-05,-8.71286954582647e-05,-0.000194370646014404,-0.00955355306332553,0.0386281242206953,0.000649005588153613,-0.00113081131492942
262,0.00550972354625752,-0.0126018536487862,-0.0075338410998714,-0.00790569291649694,0.00103897419131989,-0.0404004138125366,-0.0053844378007218,0.00475838444498332,-0.00221130136330907,-0.0183190412394543,0.00682766059894637,-0.00349730490655501,-0.000306612764939878,-9.60737666603038e-05,0.00032146351840881,0.000246200667621891,-0.000119557234339031,0.000694443711823859,0.000214494538688592,-0.000361566911916391,9.53594582739236e-05,0.000465247584891646,-0.000192151968746566,4.82663111567509e-05,-0.00175322192737849,-0.0779659220788458,1.29955473458502e-05,0.000996517596917451
263,0.0131817018865623,0.017411690321728,-0.0086298412697463,0.003148564936658,-0.00393498834403816,0.0005502997474347,0.00659243174565965,0.0103241474395929,0.00333933516413154,0.0149062119007731,-0.000656875552325693,0.00573974150932658,-0.000405491952294215,-0.00072248523870528,0.000468877937918993,2.0767670631594e-05,0.000137202137774429,-9.62087556115542e-05,-0.000490534811009918,-0.000390386742895763,-6.61319799502252e-05,-7.54116679296379e-07,6.28994008457868e-06,-0.000227807459079169,0.00989176363024333,0.0520806558555132,-0.000349788727476357,-0.00141687464233947
