"run","temp","temppoor","temp2","temp2poor","prec","precpoor","prec2","prec2poor"
322,0.0141320326350207,0.0290927913492765,-0.000564494597887395,-0.000827587556381171,-1.93434376609201e-06,2.43725853064113e-05,-1.54729567476234e-09,-6.39042058811183e-09
323,0.00704507912692182,-0.00080351016717567,-0.000280796471277467,-0.000197251516644725,-1.18481219439116e-05,1.27272420240719e-05,2.05747478271969e-09,-4.61284045527765e-09
324,0.00834546479929241,0.0196495309630507,-0.000333723350907434,-0.000536560708011172,-3.08176959940863e-05,5.07356280162142e-05,6.52804143693504e-09,-1.58385518461615e-08
325,0.00606558779799069,0.0191419376176396,-0.00023479876985007,-0.000648131673948428,1.67308408135279e-05,3.97857194168178e-05,-5.44640960156102e-09,-1.10877627405854e-08
326,0.00797067181260842,0.038191218797831,-0.000275186141428597,-0.00108403393952065,2.84181262537807e-05,2.81491696452842e-05,-1.01511177361357e-08,-6.32036403024791e-09
327,0.00645425936987713,0.00578690129866322,-0.000387871454090048,-0.000478398493211758,-1.76816845469213e-05,1.78492420862657e-05,2.87977752593654e-09,-2.28088197783016e-09
328,0.0127648057576288,0.0777651884428107,-0.000490046591266451,-0.00189230926114888,5.91116138082174e-06,5.81280728126995e-05,-4.13723497355766e-09,-1.44634465711467e-08
329,0.0036906659521504,0.00765655724729628,-8.5032894564085e-05,-0.000445147665879566,1.16201454145517e-05,3.90415356323332e-05,-2.8873760447196e-09,-1.14084024126808e-08
330,0.0120241227055759,0.0294642334695523,-0.000407638114620928,-0.000794781273808721,-3.44393609216006e-06,4.15878945080781e-06,-3.30161414129532e-09,-4.40679288021882e-09
331,0.00772880357983764,0.0134396974314052,-0.00034166977688659,-0.0005619974180487,3.28126568039773e-06,9.25576430829674e-06,-6.05823797251981e-10,-3.67099446716502e-09
332,0.00653241124818328,-0.0107421354376048,-0.00025842658608117,-4.37497898626026e-05,4.40143494492485e-05,2.35348533553086e-05,-1.33534032546884e-08,-6.72117636287784e-09
333,0.00756141085465876,0.0167832360913376,-0.000155340726120267,-0.000587398441515632,1.88919720134764e-05,2.39941028366487e-05,-5.7949366224297e-09,-8.29652731696888e-09
334,0.0125554877575829,0.029605368277672,-0.000432130148229472,-0.000796945336849107,-1.4269870013399e-05,1.93977891016056e-05,1.92162055832825e-09,-8.71407297870841e-09
335,0.00204454470598345,0.0406914919786588,-0.000137814642954201,-0.00109740803456451,2.04448698408116e-05,2.14488589280453e-05,-5.84789477284926e-09,-5.89418317119351e-09
336,0.0073241402673875,0.0136036621585696,-0.000476729720305407,-0.000515469457291888,1.38084249555368e-05,8.17197983792237e-06,-3.89402268435949e-09,-1.37734243540912e-09
337,0.00443152884662011,0.015193371724505,-0.00016076454740847,-0.000594552090180518,1.391798261712e-05,2.65056501672863e-05,-6.16505366824142e-09,-6.28078609633362e-09
338,0.0107684659842747,0.0559573716783704,-0.000549454099073637,-0.0014271693456716,2.67353134067608e-05,3.69187517114123e-05,-3.87269762687817e-09,-1.05113952486933e-08
339,0.0152920824749181,0.016254041020934,-0.000481092255985355,-0.000544902627173249,2.77628347180838e-06,5.14486323172174e-05,-2.49633658595003e-10,-1.28496197498559e-08
340,0.0100699953800931,0.0308919724233604,-0.000193116232836588,-0.000860757686420596,1.35214128113127e-05,1.50229695048218e-05,-6.4616192617968e-09,-5.75753583494751e-09
341,0.0128740197990292,0.0167574879675708,-0.000350943969749244,-0.000606078990074584,-1.13766983399107e-05,2.30312530804572e-05,-2.17758084221281e-09,-7.9334002070424e-09
342,0.0178479242398429,0.0190728471722543,-0.000831737286885166,-0.000634351630670215,1.67019031823632e-05,3.34025776288318e-05,-5.43808738534098e-09,-1.09853163271072e-08
343,0.00468490349971523,0.023918493005337,-0.000153424713894389,-0.000742652248457336,-3.41358221805835e-05,1.09200974620281e-05,8.51622403380741e-09,-5.96760438336521e-09
344,0.0142409973302535,0.0255854829704408,-0.000382738701277837,-0.00081670884172086,-6.07118767341103e-06,4.57461589100186e-05,1.06133150813897e-09,-1.17807232929534e-08
345,0.0058640139362541,0.0331398527992915,-0.000166653823342431,-0.000824862858330856,1.42924840989636e-05,4.40532932131118e-05,-4.35663671268815e-09,-1.49716573151679e-08
346,0.00273943065937278,0.0534882437612111,-0.000103903480951842,-0.00137202446175922,-1.30351503564466e-05,2.71445524127629e-05,3.29016819395049e-10,-8.51836727713952e-09
347,0.0214266291236624,0.00139175998384365,-0.000486672903996782,-0.000267793459228436,1.14838365720291e-06,3.8448767052249e-05,-3.37625062603759e-09,-1.62607384645332e-08
348,0.0077679592855747,0.0259643160582098,-0.000261924072196158,-0.000707500331062597,5.00683756604378e-06,3.32156358247049e-05,-5.12693285507764e-09,-8.12933515953179e-09
349,0.0074713971625268,0.0472815198614308,-0.000309526037019806,-0.00112337908192723,-4.72288758026897e-06,1.43697326577616e-05,-2.06540791880488e-09,-4.28879205602905e-09
350,0.00671223358928573,-0.0121006699620537,-0.000128665408567011,1.50687700683394e-05,-4.91063429337658e-06,2.93867665861129e-05,1.00434340360082e-09,-9.34174271557516e-09
351,0.00580941298496787,0.0427590617778873,-0.000293625429958196,-0.00130842847869822,1.59944410244651e-05,2.51587892168412e-05,-6.53321856556916e-09,-5.03328207121035e-09
352,0.00956995161988937,0.0267127240739782,-0.000429181420131908,-0.000648085524200472,2.11786513171791e-05,3.49760783649737e-05,-9.62497499111105e-09,-9.86683345192357e-09
353,0.0147895733061957,0.0160691051437074,-0.000561202444296426,-0.00055378995249424,-9.57367411483203e-06,3.33550969323168e-05,2.28294188310511e-09,-9.98888906365457e-09
354,0.0186377553861825,0.037852879955485,-0.000552602336561487,-0.00124221419654241,1.3102622633156e-05,4.17249890745396e-06,-3.88726562243374e-09,-5.07138025127582e-10
355,0.0229921422792658,0.0208845741203487,-0.00089229395708332,-0.000638776565907267,-1.86177697688748e-06,3.28390532011323e-05,-6.4958501884192e-10,-1.08093608641585e-08
356,0.0105158418273624,0.0207159218888524,-0.000557683741328427,-0.000696749995171182,-1.23625793273052e-05,2.36043442107946e-05,-4.35426413863571e-10,-3.95017790736601e-09
357,0.00331121024104872,0.0773338677177682,-0.000258819349962459,-0.0018052913391612,3.66873159308328e-06,5.02211411858489e-05,-1.92429943562477e-09,-1.5379419227548e-08
358,0.00639659910849816,0.0232519252264854,-0.000231096704415153,-0.000743307324734681,2.09893668950378e-05,3.46513492112121e-05,-5.53631500690751e-09,-1.0274834306691e-08
359,0.0126737182484715,-0.00817237650155436,-0.000487034599075688,-0.000165709063811748,1.27201090778949e-05,7.43284906920677e-06,-6.35209167550161e-09,-1.21270716183533e-09
360,0.0084029266971739,0.0442270519920493,-8.2676053487876e-05,-0.00123108809303943,9.18562404260298e-06,1.12562694260822e-05,-3.02314090456335e-09,-2.22409715032583e-09
361,0.00587842741289984,0.0385626959217097,-0.000216280289973417,-0.000997564158520371,4.06008098981794e-05,5.68283526109762e-05,-9.97515461748286e-09,-1.65167701625932e-08
362,0.0154008634368026,0.0436392260919087,-0.000515809397716535,-0.00131947462900248,-1.63640400226764e-06,6.90242214242397e-06,-1.54309305982456e-09,-1.78643977546996e-09
363,0.0087907271387081,0.0518835012698103,-0.000366059076080284,-0.00132309520367126,3.39029315402903e-05,2.42808545275887e-05,-9.09065608105048e-09,-8.05667103529854e-09
364,0.00838804567048266,0.0550683063843641,-0.00046448312627247,-0.00138432274696531,-1.59776399445232e-06,3.58102075849399e-05,-2.22775752548655e-09,-8.96900494692136e-09
365,0.00610476276725905,0.0379814358533908,-0.000236147586117264,-0.00097055243734055,-4.38471148260272e-06,4.29401919644037e-05,-1.54827117523911e-10,-1.24094860952247e-08
366,0.00884849276810856,0.0595591385883236,-0.000251543089149352,-0.00143410880590827,-2.00255788158572e-05,2.80204204448904e-05,9.92314289111965e-10,-9.51166754708467e-09
367,0.00607260663140594,0.0224442442583241,-0.000258936977151579,-0.000786186772156088,7.20542820759519e-06,2.8293957179866e-05,-4.55354173456822e-10,-6.6149816029998e-09
368,0.0129702667899515,0.0277368161632844,-0.00064797162445391,-0.000896128163342179,2.74668978066417e-05,1.10926571237575e-05,-7.5117804224624e-09,-3.88366167351625e-09
369,0.00278464505270111,0.0163664640208493,5.46240068608506e-05,-0.000694305251954159,1.98166960170961e-05,1.46887122716124e-05,-5.6158231536902e-09,-8.0391313469153e-09
370,0.00271339988033435,0.0190418242413799,-0.000105013457499331,-0.000678827570179008,5.16302039147166e-06,1.43031953689775e-06,-1.80087858052007e-09,-3.92192694200808e-10
371,0.0125354298357935,-0.00855249343256367,-0.000532795137795862,-7.2064614213392e-05,-1.13100752962646e-05,3.04945063992777e-05,1.97878503306206e-09,-8.19525759669008e-09
372,0.00553505031513564,0.0328291570969937,-0.000262469543403623,-0.000825657788580927,3.10913913718022e-05,2.79918856941815e-05,-5.15503515699581e-09,-7.65553040791855e-09
373,0.00774213958125718,0.042084660680457,-0.000247794470363043,-0.00103445941586717,4.17010298583032e-06,1.94794656930675e-05,-2.85690118910552e-09,-7.20911457284521e-09
374,0.00828219638207843,0.0329772356496924,-0.000272245230343035,-0.000895488782405547,1.42666623269539e-05,5.76670924476259e-05,-2.93687992522959e-09,-1.50475282992686e-08
375,0.000322318152878091,0.01387678037875,-0.000167897628845941,-0.000330008123468784,4.8550602779827e-06,4.52484783534037e-05,-1.06793824867403e-09,-1.17746841336978e-08
376,0.0144117187249785,0.00066242788489004,-0.000640142174797548,-0.000217649175677973,4.83070551982698e-05,4.27507695280243e-05,-1.16070413491741e-08,-9.99639187847167e-09
377,0.0107443863546058,0.0164451254583848,-0.000348463574872067,-0.000580586879062131,2.4431628197614e-05,2.84026180517161e-05,-4.47253430154787e-09,-7.87970865347812e-09
378,0.00488218207047461,0.0389670488811598,-7.35560930550478e-05,-0.00120273791317643,1.20173635540722e-05,5.58217256234397e-06,-1.88018162592807e-09,1.8024071194457e-10
379,0.00363853595392428,0.0433891622659155,-0.000225021091879199,-0.000983195659573259,3.13435342216705e-05,3.20513514316721e-05,-8.34232768530655e-09,-1.09629572071678e-08
380,0.0199290490591636,0.0120472849964873,-0.000635287397636763,-0.000619633092993988,-2.06321891001855e-05,4.3357053309834e-05,3.09338808452896e-09,-1.17899915878224e-08
381,0.00713227554472438,0.0438830050322927,-0.00026129932490665,-0.00109240918100048,9.66148466310462e-07,2.54820064999899e-05,-1.16939787800143e-09,-7.13967700176282e-09
382,0.00542179658272082,0.0520577896259698,-0.000152509488338663,-0.00137915932150471,-1.16056147149542e-05,1.32469373506044e-05,-2.26086238880001e-10,-3.2416839563544e-09
383,0.00879030853018006,0.00939318116994132,-0.000368396040505257,-0.000518163866463642,-2.84289476293592e-06,3.71429389722328e-05,-6.27052365257136e-10,-9.60972586652839e-09
384,0.00846861961571073,0.0512838672368652,-0.000309559796987697,-0.001301407452897,9.10233962596659e-06,4.40955051668144e-05,-1.99290057615722e-09,-1.1134969065327e-08
385,0.0125218510510196,0.0141261773163899,-0.000472899980669658,-0.000617718089801846,-8.73678644009702e-06,1.08654809757442e-05,5.74808962830339e-10,-3.50494716979368e-09
386,0.00864795183066187,0.0390821035553939,-0.00021012226240741,-0.00113045784658846,1.41852454266052e-05,9.03606304182966e-06,-6.76819799954711e-09,-1.23291334844863e-09
387,0.00336387300649961,0.0183558642640234,-0.000101224862795145,-0.00069284480756823,2.31152007467254e-05,1.91439218169436e-05,-5.06473169239143e-09,-4.84444621905141e-09
388,0.00673277536478566,0.016679443465447,-0.000286931695764336,-0.000584694062877994,1.16927691811924e-05,4.86743699343485e-05,-1.91462187962641e-10,-1.1476758473245e-08
389,0.00620485600198373,0.045133703742747,-0.000233333431937468,-0.00124206324923991,1.25075924647421e-06,3.86152400678173e-05,-3.54406157612229e-09,-8.70912451199243e-09
390,0.0093363624090442,0.0287278703418567,-0.000300671275493385,-0.000802647295040817,2.81786797747595e-05,3.10477054327373e-05,-7.84762525933118e-09,-1.06397756227064e-08
391,0.00792217377007242,0.000872084731294537,-0.000397167238142798,-0.000227407512095561,-1.22279667694011e-05,2.24115164773536e-05,3.43854706353739e-10,-7.34636126725404e-09
392,0.0179945052230084,0.0380435816079519,-0.000551122026632794,-0.00115784825830352,5.09504209619401e-06,1.61083548007093e-05,-6.04347079176089e-11,-4.25228830176122e-09
393,0.0075054500730477,0.0114021416973661,-0.000302039004757475,-0.000272129825204566,-4.06217105145055e-07,3.26513321115782e-05,-3.69278948056299e-09,-9.90961662576039e-09
394,0.00232872600978481,0.0284034044791814,-6.09955333007612e-06,-0.000837045721793321,1.09556318919258e-05,2.81075837321987e-05,-3.639566767176e-09,-8.86166700573733e-09
395,0.0156384009131049,0.0199640909287929,-0.000336680958750283,-0.000741169087193996,-1.11703617372013e-06,-1.53619966878671e-06,-3.61918128276047e-09,-1.32642199634529e-09
396,0.00962229625870591,0.0310383130945631,-0.000334089830572772,-0.000912089470947588,2.33488232384973e-06,1.8585436180982e-05,-4.86980473946246e-09,-4.06442596818439e-09
397,0.0115496282689895,0.0131760899421025,-0.000442353990607746,-0.000405317787863123,-9.72637991650863e-06,3.09086585337486e-05,-1.60244578737392e-09,-7.118494455097e-09
398,0.00336118216299157,0.0194653351250666,-0.000173912884777001,-0.000690681442472108,3.09476678738424e-06,3.21815258812572e-05,-2.58432046494155e-09,-9.56587753632131e-09
399,0.0125895353775744,0.0211296481964277,-0.000393661823831637,-0.000752381702226096,5.61788314128827e-06,2.40040376622645e-05,-2.66936439634208e-09,-8.22688696457712e-09
400,0.00815006028960465,0.0146982424530002,-0.000364677629388979,-0.000413118342106737,3.06201000941448e-05,4.37907109899365e-05,-7.39686747784301e-09,-1.37608434122097e-08
401,0.00692726783649717,0.0171796906756868,-0.000341661743235834,-0.0006186477776606,5.19560771647929e-05,3.11037891793621e-05,-1.07933528165274e-08,-9.18574810909077e-09
402,0.0131228124770029,0.00320813953232001,-0.000263688664808459,-0.000296290438699357,-8.52410048292518e-06,3.5495431227439e-05,1.08670480462201e-09,-1.15686527419528e-08
403,0.0088694925791784,0.0310704124977016,-0.000397684577781339,-0.000901754012888278,4.02427571712753e-05,2.75248542389124e-05,-8.93224374748836e-09,-5.37966870021795e-09
404,0.00419109596056503,0.0497096510793091,-6.62757522928412e-05,-0.00131281301378999,2.31727456293846e-05,1.96171288285624e-05,-5.46216541445324e-09,-4.78357690510897e-09
405,0.0148482034740959,0.0233656962940582,-0.000500701290357055,-0.000880685767722937,4.99153521940187e-06,1.46088128928753e-05,-3.72571896000566e-09,-4.17873022771999e-09
406,0.0067855588003922,0.0168723329804804,-0.000285894099376899,-0.000638243777648275,2.6442221021126e-06,8.54634665883106e-06,-2.05684379927091e-09,-1.68444373858438e-09
407,-0.000132779498862527,0.0174504773965513,-0.000147488919398456,-0.000688798790907679,3.11272597542732e-05,5.28464514776621e-05,-1.04478025323627e-08,-1.33055755371321e-08
408,0.0116008158430637,0.0197403887151096,-0.000332996233048922,-0.000655683504538661,-9.20338872073439e-07,3.19746849644011e-05,-6.56929074900922e-10,-8.00281654883638e-09
409,0.0120433641640529,0.046008002678024,-0.000470494534930955,-0.00121147475117803,-5.47240775389196e-06,3.43829225736511e-05,-1.32950729813599e-09,-8.96102683246374e-09
410,0.0084416472437901,0.0120529500619411,-0.000492175531198763,-0.00058478764319147,2.54899311688215e-05,3.98150565094997e-05,-7.51034236204845e-09,-9.58461296586469e-09
411,0.0161074369785761,0.0476531066254536,-0.000437980086157432,-0.00126505306282078,1.03789221827131e-05,2.67586073088657e-05,-5.79536102228168e-09,-8.11619856246314e-09
412,0.00967437134915135,0.0523088439981396,-0.000414869454679779,-0.00124542573843642,1.54506329834942e-06,3.24545534913853e-05,-4.36049776523106e-09,-1.02957011726996e-08
413,0.0103717360866198,0.00753651747040594,-0.000423078321669501,-0.000378237613688698,-1.90240639368917e-05,4.00669072101628e-05,4.56195863237363e-09,-1.04554278127121e-08
414,0.00674666930397951,0.0212966251755593,-0.000286527094016471,-0.000666174818286446,1.67948932407638e-05,6.06685888766824e-05,-4.18212640556205e-09,-1.73550994367735e-08
415,0.00598761746420214,0.0272901796553944,-0.000242734534652688,-0.00077691027561088,2.72380893054647e-06,5.00310366814984e-05,-5.68927767787458e-10,-1.19179666678441e-08
416,0.0050579214815216,0.00804864620214293,-0.000156436276571098,-0.000325336999401515,1.97154592281063e-05,3.16305823042174e-05,-3.9319518512088e-09,-8.48101670602507e-09
417,0.00820492588328385,0.014111178126784,-0.000259387222646626,-0.000739436069124135,4.05249138573765e-06,1.79799720502924e-05,-4.84225420584056e-09,-4.55906117224584e-09
418,0.011076436179715,0.00713059438379141,-0.000379111180942047,-0.000434648581526165,2.19384862513577e-05,3.7005918042089e-05,-5.34733182898891e-09,-1.07559425536941e-08
419,0.0066103539706083,0.0208545154659239,-0.000279201231819297,-0.000612997934112269,3.64699434619634e-05,4.45067479959541e-05,-6.73323693194264e-09,-1.1818016796901e-08
420,0.00662480879853236,0.00577129398620715,-0.000395986645200913,-0.00047995864453186,1.46642078661469e-05,3.32088164780964e-05,-1.89484932896496e-09,-8.68145242578913e-09
421,0.0151520078139297,0.0335861878788446,-0.000494841660939185,-0.00107193032120405,8.19267645025003e-06,2.43047333853828e-05,-5.0664616856266e-09,-7.82894687010292e-09
422,0.0124393068432203,0.0229192143207794,-0.00051041303515612,-0.000733355645000392,6.96937976995006e-07,2.99539391574862e-05,-4.49561284110673e-09,-8.70780329007434e-09
423,0.011172504846395,0.0185936024873481,-0.000425894462376277,-0.000580222512972606,3.64895348594092e-05,2.40727657820122e-05,-7.43869021802244e-09,-7.25372129539735e-09
424,0.0124596076085043,0.020128773722369,-0.000627994118528008,-0.000624830678221405,-3.12302487664631e-06,1.8265676592563e-05,-2.76216519749536e-09,-4.51344496312466e-09
425,0.0141038595198607,0.0295832191957277,-0.000535535027969697,-0.000889555285252261,-2.40528095364977e-05,2.25385165120621e-05,5.63860115514558e-09,-6.60354710790762e-09
426,0.00777290072946113,0.0106182028735236,-0.000305671738826502,-0.000412454231691558,2.14998925686313e-05,1.12305923332412e-05,-1.86896386275021e-09,-4.00475765965048e-09
427,0.0110005582914988,0.0111577610186554,-0.000365475536131916,-0.000459610320455084,1.85623963781367e-05,2.00201401230072e-05,-6.06376719689783e-09,-5.43351205493758e-09
428,0.0103629414066892,0.0371266203129829,-0.000247280908760269,-0.000971520039432282,-1.43248629218367e-05,1.29045197408293e-05,1.54259125520966e-09,-4.02462863564004e-09
429,0.0116407910512707,0.0288344025043081,-0.000368464430972421,-0.00088895171951806,-2.64777510350779e-05,3.67343696763066e-05,5.51325383264065e-09,-1.04169237762051e-08
430,0.0135577059173855,0.00311544222640995,-0.000470295779588537,-0.000276839861945959,-1.54299712193733e-05,5.65276584892509e-05,3.39349037436835e-09,-1.41066285783187e-08
431,0.013192207334474,0.0159652025808972,-0.000472412702256577,-0.000549482770052472,3.77773353059196e-05,1.62007601637343e-05,-9.59675530903293e-09,-4.09403973550739e-09
432,0.00737087021117748,0.0494278464991369,-0.000181279266090414,-0.00134130447561771,1.15157718725672e-05,3.36247248647195e-05,-3.56969347780067e-09,-8.75605541707067e-09
433,0.0129509491676089,0.0452691509975102,-0.000466810560219595,-0.00106712788375132,-4.7501458159882e-06,1.92380496866756e-05,2.42921228384543e-09,-4.31900521261513e-09
434,0.000560472713362729,0.0202671117896153,3.58843307561702e-05,-0.000603552715768525,1.03753936382777e-05,2.47299240739976e-05,-4.37216185919013e-09,-8.35254817651179e-09
435,0.00750201218284674,0.0060919762483774,-0.000324797898684888,-0.000402860799176452,-1.21025754123612e-05,9.52293055744697e-07,9.83633462277107e-10,-2.15878379079482e-09
436,0.000417531119634211,0.0307106536798066,7.85730766143622e-05,-0.000877979706153821,2.19748085558355e-05,2.80491130698988e-05,-7.74924096751798e-09,-8.79508888072126e-09
437,0.0103054029320796,0.0417190653836334,-0.000474177193303855,-0.00107327538627317,8.51920043264509e-06,7.13000327327626e-05,-5.4087411277226e-11,-2.00111069241077e-08
438,0.00862730206023137,0.02879801310505,-0.000232846356777911,-0.000749395554819872,8.35387352090435e-06,5.66210709102505e-05,-9.0537897069856e-10,-1.49938521850474e-08
439,0.00521206315114708,0.0172432549808974,-0.000141639529270594,-0.000598581193388237,-1.94347344309263e-05,2.82492333954156e-05,5.49849504032458e-09,-7.27966302293415e-09
440,0.00936398992564355,0.0147504312705701,-0.000312809555310377,-0.00068667308917601,1.33570004371803e-06,2.59319400042271e-05,-2.02641124963631e-09,-8.19782392677306e-09
441,0.0141360254349786,-0.00111073924640354,-0.00048750718554174,-0.000217973134886933,2.39930667931264e-05,4.84779705226176e-05,-5.049311944498e-09,-1.1658352507085e-08
442,0.00317692602124954,0.01313227378737,-0.00017591488547962,-0.00048100373235556,-5.36095127596589e-07,2.32785010255336e-05,-4.85627938123335e-10,-7.20656208454893e-09
443,0.0114736057269684,0.0341482203405794,-0.000547593224791331,-0.000925839750647343,2.18318623493717e-06,5.82662247716285e-05,-2.65768751554554e-09,-1.61115788224119e-08
444,0.00581510172315087,0.0165647391534322,-0.000204823572584838,-0.000564447015163113,3.19433856165893e-05,2.49385684015064e-05,-6.2144800294916e-09,-6.0140531261474e-09
445,0.00512818269920974,0.0539359984345933,4.94042797356477e-05,-0.00140196881055218,-1.41792093162339e-05,3.41854932543792e-05,4.15057127180927e-09,-9.49954545542161e-09
446,0.0147395755351636,0.0476809352832488,-0.000662138577356247,-0.00120130679123464,6.367844907258e-07,3.54965324803186e-05,2.98828441837765e-10,-8.96098861326434e-09
447,0.00681138284134711,0.0427094076037398,-0.000412456466117029,-0.00124426845914796,7.36078071749932e-06,3.95755213140649e-06,-2.77208929890873e-09,-4.54289049146949e-09
448,0.0136192204305668,-0.0119740256139168,-0.000496002611996256,7.38386970023485e-05,4.0728537728503e-06,1.33409705977503e-05,-2.27249309280977e-09,-4.55017990104632e-09
449,0.0182581564407892,0.015526142039706,-0.000694242296910434,-0.000562010919803013,8.55098292295918e-06,2.79351764170415e-05,-3.83389008376745e-09,-7.73416274138137e-09
450,0.0125851169148576,0.106975282870867,-0.000442709185376872,-0.00241842313682395,-7.52709549271337e-06,2.39170694809164e-05,-9.51126682118445e-10,-7.71955174501222e-09
451,0.00941599766557887,0.00449934826156111,-0.000248348769796493,-0.000408698764725717,-3.52772553372455e-06,3.7282509826307e-05,-1.66898805231571e-09,-1.19961106548937e-08
452,0.00847257879581529,-0.00758229280043906,-0.000247292221456944,-0.000115300475924479,-3.36167442736503e-06,1.8096609650553e-05,-3.31050618812106e-09,-6.78145248415682e-09
453,0.00984453516892475,0.0193862832418924,-0.000391485030354191,-0.000677665032129547,-3.57830381353322e-06,2.38292218684637e-05,-1.50919526097968e-09,-7.40198800235233e-09
454,0.0157101873784465,0.0372607973708877,-0.000534331073427752,-0.00105398918963314,4.39740995490037e-06,2.07222706735198e-05,-4.11241513426164e-09,-7.11154247173271e-09
455,0.00940578756850443,0.0174870045709937,-0.000394067556955557,-0.000454624020794185,-1.62250259827945e-05,4.0979632830197e-05,1.0279333565091e-09,-1.01387043027706e-08
456,0.00462030878132835,0.0157584373768238,-0.000200391894477376,-0.000503927296561931,3.30171864528407e-05,1.78454191017421e-05,-6.84439333572327e-09,-4.2634153900616e-09
457,0.00730308315812204,0.0695480210719074,-0.00033689093547347,-0.00166868500234391,-3.54213044413162e-06,2.72111957241257e-05,-8.44125939244743e-10,-7.75007835688239e-09
458,0.016303945959771,0.0378223551975961,-0.000835290696432164,-0.00100297348257798,1.8066255384356e-05,5.04753617990655e-05,-6.76938978746577e-09,-1.55948429005702e-08
459,0.0125084355819662,0.00794225907587089,-0.000666320167773861,-0.000600492978806731,2.31327064258438e-05,1.14186713450604e-05,-8.94288681273833e-09,-3.13199866632797e-09
460,0.00748132093690961,0.0118887196528245,-0.000358934989908342,-0.000572337806970719,2.63077725759183e-06,1.92353697524819e-05,-1.16547207737037e-09,-6.50577074415838e-09
461,0.0108331051813915,0.0160444246101984,-0.000463364272172365,-0.000562412010066184,3.81666937804949e-07,1.40235956657239e-05,-5.9339149086664e-10,-4.36230289762806e-09
462,0.0147450009650842,0.0735998986818346,-0.000643747925228856,-0.00178372797025675,-3.65901965565797e-06,2.75102852840493e-05,-1.35206670136057e-09,-6.2120731851661e-09
463,0.0074390177934145,-0.0185269171887324,-0.000137539755622817,0.00023489185850673,7.3994837152707e-06,2.53400424731931e-05,-6.8745535064642e-10,-7.92806658988387e-09
464,0.0104303530543495,0.0451303926122633,-0.000366440053531954,-0.0011634304903541,-6.04074098911592e-06,1.60429844460344e-05,7.45575027914331e-10,-6.38404298529394e-09
465,0.00469054585011039,-0.00197274919323301,-0.000264867326021365,-0.000166359453083094,2.10647156363524e-06,2.96688430042457e-05,-8.44270417002318e-10,-7.92136029682017e-09
466,0.00913344808223989,0.044209704873538,-0.00030583820071259,-0.00111670706439705,4.53311263980688e-06,2.78284624504654e-05,-4.23116902396088e-09,-6.85388693559795e-09
467,0.00958158018748509,0.0150106134040685,-0.000224635961458617,-0.000475142153812538,2.91277152664705e-05,6.08772996934119e-06,-5.80894161288965e-09,-2.24939199819759e-09
468,0.00547327686132285,0.0197534286881423,-0.000351799280466184,-0.000746015694918915,-4.71301840890192e-06,1.60012571681407e-05,-7.24166788277184e-10,-3.05163384463985e-09
469,7.91746100872836e-05,0.0306819046628554,5.4811477094451e-06,-0.000798298743912225,5.07157002327882e-05,3.84014853800482e-05,-1.4795470849743e-08,-7.66708414810732e-09
470,0.0148146105036273,0.0306951418352676,-0.000524061005787256,-0.00104306603669021,-1.45935462122268e-05,1.53159933206017e-05,1.96845557255811e-11,-3.91943173259027e-09
471,0.00704745101247244,0.0609957077407652,-0.000327288335817575,-0.00139276317596116,-6.49568786615429e-06,3.05257762340195e-05,1.18905485682824e-09,-9.66032294384443e-09
472,0.0116521621507054,0.06201514214693,-0.000252181422591925,-0.00144957890576426,4.7717124723402e-05,2.89252366352991e-05,-1.22278347442554e-08,-7.99817276799559e-09
473,0.00818732567432699,0.0137833326029818,-0.000436170145888812,-0.00050627931923901,6.34842419116098e-07,3.95155713346629e-05,-2.40164560603382e-09,-1.223813849647e-08
474,0.0052906939815375,0.0342583522297583,-0.000191346290594733,-0.000940739281956885,8.78667305934798e-06,3.78913193466729e-05,-1.80183268161371e-09,-1.00392299780721e-08
475,0.00785511354388323,0.0349530116679524,-0.000402343015889845,-0.00093411320614293,2.35620633845341e-05,4.24724191381605e-05,-7.29926126130765e-09,-1.3442587247139e-08
476,0.00955160587474909,0.0487707863427027,-0.000195167349479967,-0.00122970246345829,2.12589138082037e-05,3.74832684469885e-05,-5.74546711744228e-09,-1.05173696466053e-08
477,0.0208379613244017,0.0134685821158973,-0.000660511193642179,-0.000488660002625721,-1.32075395575184e-05,1.75968131110944e-05,2.42414798060485e-09,-6.2909143838698e-09
478,0.00597772595392447,0.0452041798495941,-0.000173075664088508,-0.00111506699255439,1.58330041661551e-05,1.49183592123795e-05,-4.76024225272915e-09,-4.23616425423837e-09
479,0.00703183011437288,0.038405763818389,-0.000314031642369687,-0.0010394709724256,-9.13810898411825e-06,3.78748065373153e-05,1.61640502759347e-09,-1.29063291721674e-08
480,0.00685720503023011,0.00855947497991973,-0.00021807549576981,-0.000196765693677285,-1.38362228798461e-05,4.36392953484395e-05,3.44114008797099e-09,-1.16305195966231e-08
481,0.0120139716127839,-0.00218710448957257,-0.000380078276234638,-9.94841191368212e-05,-1.06003831091414e-05,3.25674339145252e-05,2.2627242635849e-10,-1.10457925087899e-08
482,0.007556643590961,-0.00139484723865672,-0.000287332965800313,-0.000175949744523376,-1.80787568880003e-05,3.87351358592441e-05,1.09765620462387e-09,-8.95018229262037e-09
