"run","temp","temp2","prec","prec2"
317,0.0157681058262441,-0.000575555062663789,2.79342340470835e-06,-2.44421054467984e-09
318,0.0173747617457112,-0.000614374866801741,1.14155945371023e-05,-4.00884749445948e-09
319,0.0100751120225311,-0.000348010916699974,1.42561815551038e-05,-4.57670749811074e-09
320,0.0102396639366214,-0.000545499364884265,1.9452334434864e-05,-4.61028065072236e-09
321,0.0121715287667476,-0.000439641631111342,3.65610914341504e-05,-9.75091832568956e-09
322,0.0150291425813036,-0.000591065426507155,2.54297333874408e-05,-8.0829671011416e-09
323,0.0157170812613459,-0.000449317215663418,2.03568384758567e-05,-5.48456164825519e-09
324,0.00681253886978281,-0.000320247878039182,1.93602241659074e-06,-1.95358110991339e-09
325,0.0201887480340845,-0.000695745851409558,4.57639006743301e-06,-2.77818871345839e-09
326,0.0121416111546737,-0.000557403568573307,1.22690332484239e-05,-4.52847819814837e-09
327,0.013765401184936,-0.000525178110555349,3.01208740886605e-06,-2.16495594765713e-09
328,0.0102170860424337,-0.00049978940046994,3.02851572022794e-05,-7.77469045807662e-09
329,0.0151758014092759,-0.00052030575528999,7.60467822016485e-06,-4.18821978924931e-09
330,0.0138241937185488,-0.000559017001277504,3.46265922538644e-05,-8.3775339338721e-09
331,0.0121066501099597,-0.000385338233938602,1.9747035273934e-05,-5.95838572077448e-09
332,0.00870414221552716,-0.000342772207467327,2.36314000309383e-05,-7.23585605510409e-09
333,0.0171048550112442,-0.000621591953536662,1.23976294444266e-05,-4.30734626332393e-09
334,0.0162360438246258,-0.000692392412232486,2.93243915510302e-05,-1.16000761291626e-08
335,0.01141929361543,-0.000465137561744508,2.36969849518534e-05,-8.76066357689903e-09
336,0.00773339020308672,-0.000259988741072193,3.10968360687344e-05,-9.54147587450311e-09
337,0.0176402909805266,-0.000524803335041898,5.12820023381989e-06,-3.34987673093908e-09
338,0.00548622173996764,-0.000277061405163435,7.55674698195191e-06,-3.62864388206732e-09
339,0.00950412637082816,-0.000330982661737098,2.87431343544292e-05,-7.98072661902098e-09
340,0.0127316164697885,-0.000572585740429409,1.04248380884383e-05,-3.78736923657842e-09
341,0.0174076072981989,-0.000521948376481942,-8.41329789535595e-06,-1.89809397565408e-11
342,0.00900122234367226,-0.000355988957924667,6.73444697313118e-06,-2.10161607499012e-09
343,0.0159558096862176,-0.00053003888624495,1.21305798921177e-05,-3.90609359798269e-09
344,0.00472372709575502,-0.000344035481179065,-9.35635832172616e-06,1.33091265157912e-09
345,0.010549934908987,-0.000462909177338391,1.54628804732413e-05,-5.59703986621377e-09
346,0.0105258050015525,-0.000392516624364326,2.51776562714319e-05,-7.22539912377988e-09
347,0.0121324541956456,-0.000447673390531233,1.98800737879276e-05,-4.92481052229098e-09
348,0.0179855511671469,-0.000675112477682313,7.12770132273417e-06,-2.2414018349398e-09
349,0.014652692216719,-0.000538447155812365,1.56197226167231e-05,-5.01522497385013e-09
350,0.0122820662682747,-0.000567265357802168,1.74122158004969e-05,-5.59216639503928e-09
351,0.0125390492372509,-0.000452663326063923,7.44336414779596e-06,-4.7100383194458e-09
352,0.0100952076366511,-0.000305014840615869,7.70015499588839e-06,-3.78801871914924e-09
353,0.0143734071388634,-0.000599325202645319,1.11871336211013e-05,-4.43763989621608e-09
354,0.0137729045587658,-0.000437633970575272,1.03790101521221e-05,-3.96566516668015e-09
355,0.0181604766314978,-0.000548204400383211,-3.27415070940684e-06,6.13797821827372e-10
356,0.00805675411287928,-0.000304197456057582,1.58154254133982e-05,-6.20318013014349e-09
357,0.015440858299215,-0.000490577251396454,1.06348942675531e-05,-1.57595701918722e-09
358,0.0123305425184859,-0.000484704973997905,1.27647691294065e-05,-3.61475859624087e-09
359,0.0115676282185255,-0.000492491268255232,1.34348748074381e-05,-4.16530245324412e-09
360,0.0099325530787678,-0.000419846808531847,9.01907097730924e-06,-5.01443726269396e-09
361,0.00986106483821744,-0.00047741210674281,1.40016137866457e-05,-6.35505586115639e-09
362,0.00856855568098781,-0.000462435960270817,1.57183989470668e-05,-2.61763829942667e-09
363,0.0174098558153398,-0.000714704482439589,2.11301284148105e-05,-6.98668921965249e-09
364,0.00904479958201639,-0.000361619154239361,8.70080809048067e-06,-5.07624824507441e-09
365,0.0102563409043014,-0.000486445072762393,2.70920275058929e-05,-8.54412406113252e-09
366,0.0104263704894657,-0.000487168617616143,2.12790317733588e-05,-6.85475007363419e-09
367,0.0132820882236559,-0.000433629622007547,1.28443587649424e-05,-5.80750446328363e-09
368,0.0151399801922678,-0.00039782414941267,7.04358330113516e-06,-2.6805288553211e-09
369,0.014154874677888,-0.000554782140278337,1.33643491173345e-05,-5.15039574701862e-09
370,0.00872394021393196,-0.00029488051245114,5.93700933728047e-06,-3.07318336497349e-09
371,0.0151956915093413,-0.000613402281498234,2.34151455884573e-05,-7.99880927937096e-09
372,0.00768349120544284,-0.000323582184910911,1.43883439296062e-05,-5.53366796845269e-09
373,0.0126058161608985,-0.000433021213487061,1.07777073634493e-05,-3.91837380463234e-09
374,0.00846646416049663,-0.000336039252953547,2.56376805221407e-05,-3.69438494535879e-09
375,0.011950345812106,-0.000432019180212782,1.19249567609729e-05,-3.71411110978663e-09
376,0.019400980505852,-0.000644239759333594,2.08168812518773e-05,-6.74965450806186e-09
377,0.0208629429127126,-0.000766491382761674,2.19337852200807e-05,-6.02405306827139e-09
378,0.0165088807335467,-0.000714266405944293,-1.78349811257528e-06,-2.1214373861627e-09
379,0.0167284767432555,-0.000643686341614064,1.32369407212655e-05,-3.45551411305714e-09
380,0.0144086946043777,-0.000528575126980033,2.37490210720661e-05,-7.50627474022632e-09
381,0.0143210956558246,-0.000619194177705804,1.14965312101071e-05,-4.43075531285081e-09
382,0.0215353149697011,-0.000774815140204518,2.94009122735252e-05,-6.73013893391719e-09
383,0.0112109740006386,-0.000428122585355214,1.82524895305865e-05,-5.24060952515524e-09
384,0.0210662426080646,-0.000622610496074836,3.36408197452429e-06,-1.50455856533201e-09
385,0.012908921858225,-0.000399198248549304,1.8071484456501e-05,-6.12625209374088e-09
386,0.0149052209624018,-0.000534893222896801,3.08742326613371e-05,-7.63297159423461e-09
387,0.018131516584237,-0.000694707591116215,1.17052238029061e-06,-3.93954338260137e-09
388,0.00906874284373275,-0.000348258741025719,2.03302199939424e-05,-6.28445315140055e-09
389,0.0146236285251213,-0.000471961585458148,2.80882876590379e-05,-8.60772744286066e-09
390,0.0124836370702546,-0.000436485900083284,1.527035312754e-05,-4.60523793018941e-09
391,0.0121374046998877,-0.000427241240644434,1.7793768692397e-05,-5.99359696829103e-09
392,0.0107183064867668,-0.000440603931019512,7.9992254602387e-06,-1.75794585491281e-09
393,0.0106712348944554,-0.000509126547512159,1.13293566603697e-05,-4.17004736605466e-09
394,0.0159472355203116,-0.000641734707430016,2.35606628088689e-05,-5.68610197763122e-09
395,0.0137830857078821,-0.000502146077000202,1.65859286321604e-05,-6.03227719877903e-09
396,0.0145295870059022,-0.0004264296824036,4.02751351239961e-06,-2.27502021513063e-09
397,0.0169370651601506,-0.000555581547324006,1.98537810994215e-05,-5.39564516938986e-09
398,0.0150402117117146,-0.0005292960283159,1.21803239776974e-05,-4.61983908641036e-09
399,0.0118261734362841,-0.000471946666013852,-9.31168934827387e-06,2.65154174972008e-10
400,0.014392269049787,-0.000492235008332044,1.40268924284014e-05,-5.87872338506795e-09
401,0.0128218658928644,-0.000499512444653945,1.44631339579492e-05,-4.26044644433689e-09
402,0.0130406673416351,-0.000489113314304386,1.87850933495026e-05,-7.14707420625395e-09
403,0.0126137683393803,-0.000478346284316979,2.06609774197575e-05,-5.35541383167943e-09
404,0.0115228675784223,-0.00058422592209611,2.48026261023387e-05,-7.89804863136984e-09
405,0.012904510734434,-0.000533899294640655,2.06081502193161e-06,-2.36300612110498e-09
406,0.011100303850227,-0.000387918680320265,2.13400565821661e-05,-7.14387689017055e-09
407,0.0107455362551331,-0.000441138012999905,1.93362324351893e-05,-6.31017603746887e-09
408,0.0129106923557652,-0.000430425170766248,1.64342065349459e-05,-6.21632257305795e-09
409,0.0142305892172191,-0.000560409128282332,1.42548823269994e-05,-6.03220812608685e-09
410,0.0128728815083152,-0.000411155133525155,2.01167728506654e-05,-6.98664634967911e-09
411,0.00987494938421601,-0.000343418769109377,1.91863496441603e-05,-5.82183246178931e-09
412,0.02183969552454,-0.000803347246036028,1.43947268329229e-05,-6.33526450075808e-09
413,0.0177331349065296,-0.000565805140070541,1.36468625514921e-05,-4.0655588546861e-09
414,0.0110525108380359,-0.000484094911342733,9.38638639195522e-06,-4.96779973596751e-09
415,0.0139515916458109,-0.000559415259579456,2.78374791297034e-06,-7.81538311485316e-10
416,0.0122383113754456,-0.000612789998082513,2.02453027704976e-05,-4.93448472853467e-09
417,0.0106013173669735,-0.000498709930398668,1.11583443096169e-05,-2.41444635929581e-09
418,0.00793230402617984,-0.000405940303636817,6.78572441096806e-06,-3.59923663168474e-09
419,0.00615850121725194,-0.000327498996861763,1.57611202582664e-05,-4.72436453684939e-09
420,0.0125509201734465,-0.000461573546783448,1.99690697016234e-05,-5.83518952749321e-09
421,0.0149653788569505,-0.000507494256502935,3.16463356343863e-05,-8.51494742594324e-09
422,0.010299630968767,-0.000397294329064175,1.75643746797193e-05,-5.1131376764609e-09
423,0.0188860329154584,-0.000738176617957252,2.34455346648176e-05,-8.19579984771888e-09
424,0.00943527606348817,-0.000307536689943813,4.12440747680098e-06,-1.18991095942928e-09
425,0.00982509631162119,-0.000479074680537127,8.9167757612976e-06,-1.46868835302179e-09
426,0.0164033884601043,-0.000452395310859652,-2.9418507134594e-06,-2.50448778573171e-09
427,0.0146537406640176,-0.000618245671212255,1.6649045467193e-05,-7.67309711324468e-09
428,0.0123927644958937,-0.000504163882758903,2.35280053323708e-05,-9.08926680116202e-09
429,0.0131554003067914,-0.000500621937111756,8.66137209771798e-06,-3.3410634005958e-09
430,0.0105485736069237,-0.000366262462212029,1.89440791393268e-05,-5.35802899412601e-09
431,0.00699197518582082,-0.000309948065314336,2.26248332182755e-05,-7.42112354667712e-09
432,0.0203315729646884,-0.000744781633277739,1.32135750302835e-05,-3.46371901925686e-09
433,0.0182742529733526,-0.000595581272790773,1.24116766852077e-05,-3.40332371044504e-09
434,0.0100887355646494,-0.000376253843977868,2.76373536197316e-06,-2.7265514013229e-09
435,0.0125858876506676,-0.000553960682743532,8.56212894192884e-06,-2.58844403536869e-09
436,0.0230835198223219,-0.000774245926899834,1.75212978787181e-05,-5.9754522001535e-09
437,0.0155013725860612,-0.000485458634716423,-7.4024728516802e-06,5.95881470809761e-10
438,0.0151885678013247,-0.00048261726898172,5.62602319892149e-06,-4.59539993260792e-09
439,0.0143824056943618,-0.00067489089335409,3.1384378993393e-05,-1.06326548752466e-08
440,0.0134059925333518,-0.000551889474825661,2.77369969279789e-05,-7.32125337164474e-09
441,0.0114465256504929,-0.00040318903263296,8.83504695824308e-06,-4.30663366091302e-09
442,0.0115828283264832,-0.000304201974798326,-5.98636841492518e-07,-9.31018683517427e-10
443,0.0136046215995354,-0.000386932086869505,1.87152227564669e-05,-7.38722083798774e-09
444,0.0121585209556678,-0.000542821374796758,1.33849458473556e-05,-5.19680887450057e-09
445,0.00478553546910297,-0.000256876534277081,1.94098327039576e-05,-6.33050033955665e-09
446,0.0101090450468644,-0.000424977542111333,1.91702766079383e-05,-5.96030687707426e-09
447,0.00899970877992924,-0.000363888283832471,2.64658821063414e-05,-6.8014671780521e-09
448,0.0131579170699615,-0.000599570870961585,1.10532633367822e-05,-5.57107642487278e-09
449,0.0178291586571935,-0.000586139728140564,3.16513139794547e-05,-8.60879739809178e-09
450,0.0115941366237242,-0.000585827625659409,1.58495284352668e-05,-6.01635259869777e-09
451,0.0152882541525726,-0.000527222769740956,2.84326187519366e-05,-7.37608745781131e-09
452,0.00720795251906366,-0.000315368955326961,2.66693561571191e-05,-6.65481425825694e-09
453,0.00760140932974522,-0.000281245003694736,2.23256459506622e-05,-7.28678520508921e-09
454,0.0114716872467561,-0.000603329800318933,1.77367848031242e-06,-1.56957385987936e-09
455,0.0144962963767399,-0.000662902529030961,1.9208624698013e-05,-4.31728460404375e-09
456,0.0150126178342092,-0.000588559320993246,-1.20462731079796e-05,2.9801658275144e-09
457,0.0158741669110433,-0.000628283866735157,1.22050311573739e-05,-4.1741009414802e-09
458,0.0113846643600891,-0.00047757423652955,1.17197599611079e-05,-3.63206652439269e-09
459,0.0191871040613865,-0.000679799984580037,3.59821604348454e-06,-3.497239128289e-09
460,0.0162782726253438,-0.00053446805185389,2.05372764650096e-05,-5.88508548033295e-09
461,0.0109297527249714,-0.000415066262156314,1.14109586132846e-05,-3.59773516764429e-09
462,0.0120268627805863,-0.000390175760894021,1.10590477947814e-05,-4.99361604257503e-09
463,0.0156358820139924,-0.000561319952668767,1.48250272103654e-05,-5.28733360848879e-09
464,0.014840875660503,-0.000550266804928941,1.5297015542527e-05,-5.81948500670502e-09
465,0.00981965935720918,-0.000369116021349515,-3.98018932665209e-06,-1.84215981327487e-09
466,0.0114605296984714,-0.000444024145680406,3.67148443515654e-05,-1.10322977292949e-08
467,0.0188759480639109,-0.0005291029826923,3.19376376606942e-05,-8.4861755992604e-09
468,0.00999548666953237,-0.000314127177477257,4.39833325406919e-06,-4.61263448921522e-09
469,0.0121788648792229,-0.000458085821924595,1.86912331884994e-05,-6.53172577385191e-09
470,0.0107903565839915,-0.00043777262779969,2.66822814263995e-05,-6.01001908065364e-09
471,0.0134879939406382,-0.000473621902361724,1.05892838239254e-05,-3.55828132117876e-09
472,0.0113608044728594,-0.000359784972982666,4.13618174129185e-06,-2.33933184591237e-09
473,0.0121523537284153,-0.000583806004271183,6.03074548780586e-06,-1.42956917915691e-09
474,0.00350313763852534,-0.00025531228610479,4.04883074516928e-05,-9.73645391493898e-09
475,0.00913553171269919,-0.000372763020810034,1.79136785406706e-05,-6.44347455294613e-09
476,0.00949056141700954,-0.000426670474217228,9.08112949929255e-06,-5.55336947143762e-09
477,0.00549646813139113,-0.000254627443510935,6.70444260155099e-06,-2.51146950934235e-09
478,0.0168528984079468,-0.000565456969972885,2.00274079227319e-05,-5.55546434320478e-09
479,0.00813790517434574,-0.000395680209428202,7.98598834544983e-06,-3.31915743984431e-09
480,0.0150324395270117,-0.000534236072999852,-3.32953372845678e-06,-1.93791777648478e-09
481,0.0177638780527948,-0.000594147920527785,-8.91977726738759e-06,8.66633708328915e-10
482,0.0115080661859144,-0.000395732152635153,1.89611715523789e-05,-5.71622951656409e-09
483,0.0188220630474853,-0.000657865155950081,1.63201259782572e-05,-5.50983134087017e-09
484,0.00928966816120182,-0.00044287477829521,1.56083847810791e-05,-4.78674067149739e-09
485,0.0150967312042828,-0.000641373393709706,1.8633413728721e-05,-6.17736007233154e-09
486,0.013006277177707,-0.000426970559358148,9.43742408298447e-06,-4.24779836018395e-09
487,0.012140135521211,-0.000462584780419966,-4.79304753711156e-06,2.73328189349254e-11
488,0.0133194958795429,-0.000544729447630353,1.29316571205202e-05,-3.51744691855191e-09
489,0.0164254872769721,-0.000516414122987976,-1.01710886766243e-05,9.34259957092077e-10
490,0.0119000869567038,-0.000607644430066637,1.93090590783753e-05,-5.57781817947291e-09
491,0.0144907686903375,-0.000378176983701969,1.80862545889978e-05,-7.87784210942847e-09
492,0.0122029812581985,-0.000435133846673565,8.87582226268338e-06,-3.9233505835048e-09
493,0.0107223253687741,-0.00047052762277062,1.73954221712816e-05,-4.78175028204991e-09
494,0.0161496385058057,-0.000609902913101813,1.40746536837897e-05,-4.38891240668458e-09
495,0.0110270969844656,-0.000416242792204044,2.87873446780058e-05,-8.3686097082883e-09
496,0.0122030432377206,-0.00048309165842295,7.19622564616033e-06,-3.60863407208623e-09
497,0.01088466114973,-0.000430775036121502,1.9959758505604e-05,-7.15708501385613e-09
498,0.0178387595135975,-0.000631678737941013,2.02485061088684e-05,-6.00486479743915e-09
499,0.0122852636264881,-0.000464964115951303,9.79659232321203e-06,-4.55163032002569e-09
500,0.00918468701094763,-0.000469859182019197,3.60799575336647e-05,-8.44052293961767e-09
501,0.0127153893987669,-0.00046434483347323,1.93295993882684e-05,-6.58153921421344e-09
502,0.0119730518863686,-0.000396203407329679,2.2793605154045e-05,-6.58459004897879e-09
503,0.0107364935994636,-0.000374978707080488,2.5007543223271e-05,-7.14784158988421e-09
504,0.00913915761308247,-0.000392787837049395,2.68837985841239e-05,-8.16163450082019e-09
505,0.0190282360203758,-0.000741367260410205,1.5504856094258e-05,-4.44873666698734e-09
506,0.0134301152422812,-0.000472268285127531,2.05979293519194e-05,-6.07040305100199e-09
507,0.0140667544291021,-0.000456098521937303,-5.93300601717873e-06,-3.1173152257635e-10
508,0.00963612305106055,-0.000487312799431657,4.59922799099067e-06,-2.61659136700881e-09
509,0.0107970280309038,-0.000353729070628733,1.85985820044421e-05,-6.7929037720092e-09
510,0.0106034326141564,-0.000511384030809334,-9.4066681597991e-06,3.36582592913942e-09
511,0.0221260815612447,-0.000732225182565389,-1.73976647871245e-06,-1.2721055493325e-09
512,0.0131593633539382,-0.000460613421266506,1.91309927559132e-05,-6.5842538341208e-09
513,0.0127628120247618,-0.00053689372400811,1.44286245298101e-05,-5.07666859297544e-09
514,0.0143794720795733,-0.000494648929422844,1.66086286541208e-05,-4.95854916607978e-09
515,0.0100527789636065,-0.000354966324573768,1.12623374047341e-05,-3.3026730044006e-09
516,0.0161452697452096,-0.000481538593404592,2.26425119722157e-05,-6.35134030117838e-09
517,0.0123048688558532,-0.000605448139290826,7.03854120993166e-06,-1.27463176988839e-09
518,0.0100696935228346,-0.000233270785480729,1.66390734404482e-05,-5.94783277354429e-09
519,0.0104796462944846,-0.000342900683786062,1.32069908625293e-05,-3.91500971101265e-09
520,0.0122355067507376,-0.000549669229308237,1.44405877834417e-05,-4.6110100202966e-09
521,0.0156508322526326,-0.000507110262800647,-9.62977912492549e-07,-1.26269483535428e-09
522,0.00895723469385545,-0.000435963846048045,1.11820086638383e-05,-4.1555255932227e-09
523,0.0144066817550935,-0.00060628246251895,6.70416101127186e-06,-2.67503522065859e-09
524,0.0136026631098986,-0.00049365572886938,-3.48073244199487e-06,4.11390807426636e-10
525,0.0101217133214219,-0.00041425983179757,1.70952547040737e-05,-5.37394029640184e-09
526,0.0152109648190255,-0.000634026696064601,-5.9388596447938e-06,-9.05485321947351e-10
527,0.0163904927730851,-0.000570786607827073,3.76166483309744e-05,-9.47192546694542e-09
528,0.0156963569058814,-0.000564854708776094,2.90144697164135e-06,-8.97113640152709e-10
529,0.0146335660050579,-0.000584805819856834,9.42721851843903e-06,-2.81649299935207e-09
530,0.0190791979163287,-0.000723123889695384,2.13495716798078e-05,-6.96953736073818e-09
531,0.019296532692503,-0.000633454663646011,2.12284790701444e-05,-5.27310505853127e-09
532,0.00946395089718094,-0.000470839425991773,1.35399246521282e-06,8.22802037074915e-10
533,0.0115831617275598,-0.000462138109639898,1.72658062266455e-05,-4.95092764186311e-09
534,0.01231206403259,-0.000577611209853896,3.1412649451738e-05,-8.17979580207259e-09
535,0.0148431325216758,-0.000608683364748423,1.19102141737189e-05,-4.123126329365e-09
536,0.0111068211986252,-0.000461019590906157,1.98084727873009e-05,-6.22954913796231e-09
537,0.012036331359277,-0.000471100720243593,1.04692057034495e-05,-3.44191044941074e-09
538,0.0113219928824151,-0.000399426382976429,8.12307462310424e-06,-3.49233296072596e-09
539,0.0158920233832254,-0.000552647070675497,4.67814348904337e-06,-1.81568909033349e-09
540,0.012768462981127,-0.000475069395536021,1.55770039892146e-06,-1.32197895511745e-09
541,0.0132692195275626,-0.000562100711975048,1.177113573356e-05,-2.17023380025548e-09
542,0.0119993460067588,-0.00048180848110227,1.70794656425804e-05,-5.4376096805872e-09
543,0.0145738548972663,-0.000569677945661724,8.86259024792591e-06,-3.59871350232843e-09
544,0.00814438475973176,-0.000276557994989531,1.01670147006494e-05,-5.07469930411781e-09
545,0.0143632284233564,-0.00053291052197438,6.347171806889e-06,-5.57197245227327e-09
546,0.0221424437922517,-0.000767594503627091,1.47972759033849e-05,-6.30415761540216e-09
547,0.0186842722188697,-0.000675937223246984,-3.90604543815165e-06,-1.88696120085682e-09
548,0.00807710236862078,-0.000323739404161988,1.82971700248012e-05,-5.2613777363871e-09
549,0.0124898483658,-0.000505578798590233,1.24740612634232e-05,-5.86007531168433e-09
550,0.0134610892979989,-0.000429028655242909,7.04327385100437e-06,-2.86662995446021e-09
551,0.0144887702778188,-0.00056165660585759,7.11882404812545e-06,-3.50405078089716e-09
552,0.0133856444831085,-0.000533772099652121,1.66180904346882e-05,-5.99976392780236e-09
553,0.0137069320417231,-0.000470089767799975,1.93431442711852e-05,-6.53286923781338e-09
554,0.00133332420568147,-0.000143299954208228,2.93233447793246e-05,-8.79047530542777e-09
555,0.0124796860571274,-0.000479460667215104,2.3131787530389e-05,-6.64975430629903e-09
556,0.00879123069311735,-0.000346683982811107,1.37315880143442e-05,-5.06646464149132e-09
557,0.0143702364099836,-0.000514709716442576,1.65361062840714e-05,-5.89682457122901e-09
558,0.00915953545070711,-0.00049345167672798,2.26426024444032e-05,-5.670781719773e-09
559,0.0126167752807562,-0.00054867943227578,2.68553448056791e-05,-8.62395084707603e-09
560,0.0140017228338283,-0.000478813628076167,8.87529662858943e-06,-2.99362252627653e-09
561,0.0125354243064178,-0.000454023730662717,1.46340878608127e-05,-5.13094427003034e-09
562,0.0104463850977425,-0.000429843956406695,2.24372186705427e-05,-4.92649375156656e-09
563,0.0162606458166668,-0.000578827326125654,1.59025241738663e-05,-6.21135182732794e-09
564,0.011646063029492,-0.000613900534565098,1.98821898925561e-05,-3.9958461798661e-09
565,0.0116485613197845,-0.000493937799102307,2.55497294617694e-05,-7.28198130509093e-09
566,0.0106606578269562,-0.00047214604170887,6.8792672502451e-07,-1.2551457642961e-09
567,0.0145565641883491,-0.000555820055909359,7.81054924302611e-06,-2.6870705064902e-09
568,0.0116872106985569,-0.000465983278974621,2.1930920322988e-05,-6.68722369176627e-09
569,0.00885814197043348,-0.000434526470939007,1.32638452322886e-05,-3.91147929984723e-09
570,0.0141875937864087,-0.000537281430657259,8.51268351368274e-07,-8.9425331721729e-10
571,0.0131169131004442,-0.000498083061407795,1.72473549097432e-05,-3.92997617543433e-09
572,0.0160986773582848,-0.000523415785615568,-1.26061362919689e-06,-7.80496123904018e-10
573,0.0109397118499235,-0.000494858391455664,2.33693430566556e-05,-6.06723865667909e-09
574,0.015011753191019,-0.000554430967241981,9.57416613679568e-06,-2.29979423011677e-09
575,0.0102713856631316,-0.000361755536227661,1.58887251856271e-05,-3.71949216704311e-09
576,0.0188679301054637,-0.000598708399137191,2.53778236452864e-06,-2.79203873142923e-09
577,0.0120854366054492,-0.000397749028271558,2.08070324782017e-05,-7.37434040030414e-09
578,0.0132530665712828,-0.000512142261539763,1.90428597134394e-05,-4.54771743264845e-09
579,0.00817871712839519,-0.000381834587867057,3.04332817107176e-05,-9.86233272874476e-09
580,0.0202597516435455,-0.00068668280035033,1.96512854892277e-05,-5.50141783855143e-09
581,0.0190598413271469,-0.00071922962397128,1.09861508663618e-05,-3.07286688239803e-09
582,0.00922134777334163,-0.000393957973302505,2.11446091542215e-05,-5.35444806173419e-09
583,0.00947541302079967,-0.000451448896838295,5.26879035901079e-06,-2.39747850391582e-09
584,0.0057654064749095,-0.000397871247402738,1.25457640567028e-05,-2.63030766122149e-09
585,0.0150034217176676,-0.000490762531242747,1.61245949757926e-05,-4.29594419789217e-09
586,0.012045788216525,-0.000443562682312282,1.86748846907013e-05,-6.32006642476856e-09
587,0.00947945054179718,-0.000338435610018153,1.60960402970562e-05,-4.55558104186688e-09
588,0.00692695665448212,-0.000279697861895066,1.70855880132063e-05,-4.7614531244233e-09
589,0.0122727214345304,-0.00047937011923319,1.36262749409184e-05,-5.30179869211455e-09
590,0.0142130496392855,-0.000482367902796563,2.92612217750098e-05,-8.03503450684533e-09
591,0.0117714053570631,-0.000455623279888814,9.64119597013424e-06,-4.46107559668027e-09
592,0.0120358209729658,-0.000552270541005553,2.49339064298039e-05,-7.64715043293761e-09
593,0.0148566888323203,-0.000388722137645411,2.22391465049531e-05,-9.01645610634438e-09
594,0.0141152926585433,-0.000628479383887009,3.70885467771313e-05,-1.1649014271673e-08
595,0.0125927824867491,-0.000544483732075343,1.51471142048644e-05,-4.06205807362379e-09
596,0.0103133273761052,-0.000458352207368378,2.04345308311508e-05,-7.18875168987493e-09
597,0.0145836867946898,-0.000517624957846296,5.5443137315157e-06,-2.83101714825657e-09
598,0.010455647099833,-0.000562170554395629,2.73077424247519e-06,-2.1626914653998e-09
599,0.0140184394066863,-0.000552028823263794,1.70833879818555e-05,-5.32954314935078e-09
600,0.0129674161000358,-0.000356817909055134,1.1516507451466e-05,-4.14863299779037e-09
601,0.0161186288868696,-0.000674174379972998,4.89242320037876e-05,-1.29027088544608e-08
602,0.00872250020944377,-0.000387029457329443,1.48587884071715e-05,-4.07807715476079e-09
603,0.0187198990807379,-0.000646625234922901,5.40615775547393e-06,-4.0130006343559e-09
604,0.0112837128142701,-0.000517074538830329,1.35094928858798e-05,-6.65104878183938e-09
605,0.0122870911501065,-0.000528691797698917,1.37844863882061e-05,-5.76518878072981e-09
606,0.00989112012826395,-0.000457300538715388,2.38914744706729e-05,-7.12265249128548e-09
607,0.0105895577714387,-0.000388876815418884,8.35334601521537e-06,-2.81766541168647e-09
608,0.00864316019955491,-0.000297040816953627,-6.88488963954847e-07,-3.5771952032731e-09
609,0.0207042254762408,-0.000672957659077047,2.30518288956757e-05,-6.05195873338982e-09
610,0.0110478931627959,-0.00045394708764536,3.25794688543811e-05,-7.35363897153044e-09
611,0.0130448707769058,-0.000529053795224916,1.10868525814855e-05,-2.30595110055838e-09
612,0.017975671044927,-0.000587964401269369,2.04507948505901e-05,-7.28404750291998e-09
613,0.00728582241409703,-0.000288670287943836,2.85561856207067e-05,-1.0183131877619e-08
614,0.0103172043704147,-0.00046366179827392,3.12881389017909e-05,-9.7305826109251e-09
615,0.0145822835970272,-0.000548124441486871,2.24985077558402e-05,-8.06306523293224e-09
616,0.0147778973987576,-0.000553248266267864,1.91451905583948e-05,-4.53127325863909e-09
617,0.011206292135821,-0.000359427457272017,2.1482801540389e-05,-7.33642380876235e-09
618,0.0118508710537229,-0.000555602103789308,3.01769878153775e-05,-7.61532573425353e-09
619,0.0115464314076643,-0.000383100352191897,9.02788504268212e-06,-4.06209149588673e-09
620,0.0141727039649279,-0.000514638533696041,1.41161022908352e-05,-3.6773692188439e-09
621,0.00695232471485652,-0.000348858913765992,1.647029371186e-05,-5.13343564627686e-09
622,0.0170783045434289,-0.000594026497028766,1.02119264345966e-05,-1.83927619563355e-09
623,0.00986708887583967,-0.000401310928461837,3.01507495937756e-05,-8.49561462610996e-09
624,0.015451231930352,-0.000476906773400558,2.53234429217352e-05,-7.50786391275392e-09
625,0.00198574396263338,-0.000217707682611693,1.38863883154022e-05,-3.86359423673431e-09
626,0.0114634300290091,-0.00046025890067569,1.14506344178403e-05,-4.28641239273482e-09
627,0.0108787115171194,-0.000455259095231031,8.27790111383172e-06,-3.10060756778696e-09
628,0.00865091644683172,-0.000426438344973322,9.22012705487264e-06,-1.80353725105833e-09
629,0.00954534572765126,-0.000349088832060503,2.31813694903651e-06,-1.86558170851654e-09
630,0.00793118166249549,-0.000449643890404593,1.54159394321918e-05,-5.91519912774477e-09
631,0.0130377041127557,-0.000444640851661618,2.91443366168876e-06,-4.73153585599722e-09
632,0.0119031861964856,-0.000439616457606652,1.52446698818583e-05,-4.68991092957029e-09
633,0.0118064139961618,-0.000464434537081037,2.86014981201459e-05,-6.06189397634101e-09
634,0.0102526186144516,-0.000410120128229521,2.12022633119144e-05,-6.129678871119e-09
